scenario,seed,method,reference,name,num_users,num_tx_antennas,snr_db,p_max,channel,pathloss_db_low,pathloss_db_high,notes,noise_var,load_ratio,mean_wsr,std_wsr,p10_wsr,p50_wsr,p90_wsr,runtime_ms_per_sample,reference_mean_wsr,gap_to_reference,relative_wsr_percent,mean_user_rate,mean_min_user_rate,mean_jain_fairness,mean_power,power_utilization,power_violation_ratio,user_rate_outage_ratio,sample_min_rate_outage_ratio,win_rate_vs_reference,mean_abs_wsr_gap,p90_abs_wsr_gap
fully_loaded_snr10,0,WMMSE-30,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.452298548538238,0.8084617065014978,4.4074687480926515,5.425390958786011,6.492302131652832,0.4075420788467454,5.455683453381061,0.0006204364442599131,99.937956355574,1.3630746389036588,0.030796227233410613,0.6272760986137002,1.0,1.0,0.0,0.38232421875,0.99140625,0.173046875,0.0033851302228868007,0.0007935047149658203
fully_loaded_snr10,0,WMMSE-ref-50,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.455683453381061,0.8078554343705067,4.409828805923462,5.433034181594849,6.494424533843994,0.6607901278584905,5.455683453381061,0.0,100.0,1.3639208630858355,0.028037738845981486,0.6247287417724019,1.0,1.0,0.0,0.38212890625,0.991796875,0.0,0.0,0.0
fully_loaded_snr10,1,MRT,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,3.5983748434577136,0.6054007344751313,2.8412856340408323,3.5879592895507812,4.350360441207886,0.00034391969165881164,5.444823340233415,0.33912000103506496,66.0879998964935,0.8995937098377909,0.6865859657671536,0.954834667216405,1.0,1.0,0.0015625,0.701171875,0.97890625,0.0,1.8464485287666321,2.596843385696411
fully_loaded_snr10,1,ZF,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.1001160411717137,0.5240215542289263,0.48753866255283357,1.0390586256980896,1.7805493712425229,0.0017314227079623379,5.444823340233415,0.7979519311411575,20.204806885884246,0.27502900990242907,0.09003815287741475,0.7044748020533829,1.0,1.0,0.184765625,0.99091796875,1.0,0.0,4.344707298278808,5.45256404876709
fully_loaded_snr10,1,RZF,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.5336510352615733,0.6919128598287503,0.7108327984809876,1.4418811202049255,2.4675561428070067,0.0008468040505249519,5.444823340233415,0.7183285959107304,28.167140408926965,0.383412758545769,0.12570197662515029,0.7085553506994144,1.0,1.0,0.148046875,0.95107421875,1.0,0.0,3.9111722707748413,5.132562065124512
fully_loaded_snr10,1,WMMSE-1,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,4.5245504742488265,0.7551535902692326,3.5836726903915403,4.505221843719482,5.489014148712158,0.014788483895245008,5.444823340233415,0.1690179475951808,83.09820524048192,1.1311376188690674,0.35532636407732554,0.7665839222560523,1.0,1.0,0.0,0.4533203125,0.984375,0.0,0.9202728688716888,1.6702709913253784
fully_loaded_snr10,1,WMMSE-2,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,4.943771437276155,0.8066418070467074,3.947379732131958,4.905717134475708,5.98534574508667,0.02840282759279944,5.444823340233415,0.09202353715589617,90.79764628441038,1.2359428585338899,0.28500553416459146,0.7332334839201179,1.0,1.0,0.0,0.41298828125,0.983984375,0.0,0.5010518848896026,1.0701030850410462
fully_loaded_snr10,1,WMMSE-3,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.124179175123572,0.8218420517119197,4.10046124458313,5.10408878326416,6.175611686706543,0.0419163871811179,5.444823340233415,0.058889727925699256,94.11102720743007,1.2810447936125098,0.22030447485387133,0.7097458536134299,1.0,1.0,0.0,0.3974609375,0.984375,0.0,0.32064415514469147,0.7804413557052612
fully_loaded_snr10,1,WMMSE-4,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.223817771952599,0.8251930758689242,4.190663290023804,5.206670522689819,6.280182647705078,0.05559088858717587,5.444823340233415,0.04059003469364017,95.94099653063599,1.3059544421081715,0.17148752036194317,0.6927661597720493,1.0,1.0,0.0,0.38935546875,0.987109375,0.0,0.22100556939840316,0.5872017621994019
fully_loaded_snr10,1,WMMSE-5,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.285546992439777,0.8259326758584086,4.242113733291626,5.262890338897705,6.349951648712158,0.06910814117873088,5.444823340233415,0.029252803597262438,97.07471964027376,1.3213867465046327,0.13549568002536166,0.6798612015508713,1.0,1.0,0.0,0.38583984375,0.98828125,0.0,0.15927634835243226,0.44155447483062743
fully_loaded_snr10,1,WMMSE-6,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.325848289020359,0.8249929713055774,4.272991943359375,5.3011181354522705,6.37512412071228,0.08284330915557803,5.444823340233415,0.0218510397452042,97.81489602547958,1.3314620746656254,0.11028069709978568,0.6699561490131287,1.0,1.0,0.0,0.38369140625,0.98828125,0.0,0.1189750500023365,0.3415691375732422
fully_loaded_snr10,1,WMMSE-10,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.399037870485335,0.8183395644702018,4.349781847000122,5.384227275848389,6.437428569793701,0.1364706994536391,5.444823340233415,0.008408990868401097,99.1591009131599,1.3497594677893332,0.0617885161284862,0.647871532251013,1.0,1.0,0.0,0.38408203125,0.991015625,0.0,0.045785469189286235,0.12624077796936034
fully_loaded_snr10,1,WMMSE-30,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.442047058418393,0.811050627507335,4.412114906311035,5.429560661315918,6.4761090755462645,0.4072585845278809,5.444823340233415,0.0005098938278689604,99.9490106172131,1.3605117632574404,0.028668405176048916,0.626337705726382,1.0,1.0,0.0,0.38349609375,0.993359375,0.1671875,0.0027765103615820406,0.0008650779724121094
fully_loaded_snr10,1,WMMSE-ref-50,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.444823340233415,0.8101353801526723,4.416326808929443,5.433598279953003,6.476576137542724,0.599301293004828,5.444823340233415,0.0,100.0,1.3612058342468125,0.026655455651781578,0.6245811696135982,1.0,1.0,0.0,0.3826171875,0.993359375,0.0,0.0,0.0
fully_loaded_snr10,2,MRT,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,3.596466274932027,0.6039994999283973,2.850190544128418,3.5658644437789917,4.3631998062133786,0.000352744336851174,5.44874770520255,0.3399462648090561,66.00537351909439,0.8991165684332373,0.6847572857048363,0.9546834010454462,1.0,1.0,0.0015625,0.701953125,0.975390625,0.0,1.8522814393043519,2.5966429233551027
fully_loaded_snr10,2,ZF,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.094147362327203,0.5108490640360056,0.493802148103714,1.0271519422531128,1.7626848459243774,0.0017410461623512674,5.44874770520255,0.7991928748540708,20.080712514592925,0.2735368405635982,0.08855507964376041,0.7025382223776163,1.0,1.0,0.173046875,0.99130859375,1.0,0.0,4.354600238800049,5.436335182189941
fully_loaded_snr10,2,RZF,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.5507497465529014,0.6810440312257066,0.7200103759765625,1.4801627397537231,2.4728816509246823,0.000839572476252215,5.44874770520255,0.7153933655118182,28.460663448818178,0.3876874364475107,0.12856900693452927,0.7107715099952163,1.0,1.0,0.15078125,0.946875,1.0,0.0,3.897997999191284,5.158336496353149
fully_loaded_snr10,2,WMMSE-1,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,4.520375796966254,0.7413880198696946,3.602755546569824,4.482350826263428,5.502316665649414,0.014811591881880304,5.44874770520255,0.17038261972560617,82.96173802743938,1.1300939506330479,0.35252241942927187,0.7671715445841958,1.0,1.0,0.0,0.4509765625,0.987109375,0.0,0.9283719003200531,1.6577640295028686
fully_loaded_snr10,2,WMMSE-2,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,4.940351480804384,0.7923455198846729,3.948478937149048,4.910339593887329,5.966044759750366,0.028235019271960482,5.44874770520255,0.09330515045002752,90.66948495499724,1.2350878695628118,0.27741305882209133,0.7327106405754689,1.0,1.0,0.0,0.4091796875,0.984765625,0.0,0.5083962231874466,1.0600467562675475
fully_loaded_snr10,2,WMMSE-3,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.123434474784881,0.8066047990057955,4.092664432525635,5.105711460113525,6.155086612701416,0.04178137432973017,5.44874770520255,0.05970421976173613,94.02957802382637,1.2808586190559097,0.2095260933735344,0.707857929206038,1.0,1.0,0.0,0.39853515625,0.986328125,0.0,0.32531323134899137,0.759213137626648
fully_loaded_snr10,2,WMMSE-4,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.2236595520749685,0.8071835694384687,4.200941181182861,5.2012975215911865,6.255699729919433,0.05547466253119637,5.44874770520255,0.04131007073655907,95.8689929263441,1.3059148889445766,0.162275951891746,0.6906512758699208,1.0,1.0,0.0,0.3923828125,0.988671875,0.0,0.2250881537795067,0.5613490581512451
fully_loaded_snr10,2,WMMSE-5,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.286352380272001,0.8031690391744292,4.260901021957397,5.273969888687134,6.311654281616211,0.0689438418703503,5.44874770520255,0.029804155691681357,97.01958443083186,1.3215880949090584,0.12810900101264108,0.6777957238276953,1.0,1.0,0.0,0.38916015625,0.989453125,0.0,0.1623953253030777,0.4310885190963745
fully_loaded_snr10,2,WMMSE-6,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.329189882427454,0.7983349910734514,4.3234130859375,5.311484098434448,6.338430976867675,0.08259287305918406,5.44874770520255,0.02194225705494491,97.80577429450551,1.332297470927411,0.10285592642992727,0.667822681208966,1.0,1.0,0.0,0.387109375,0.991015625,0.0,0.11955782249569893,0.34448339939117434
fully_loaded_snr10,2,WMMSE-10,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.4045515976846215,0.7873838165874942,4.4216667175292965,5.390594720840454,6.404288196563721,0.13780144381598802,5.44874770520255,0.008111241318024159,99.18887586819758,1.3511378997066472,0.05690237758109286,0.6449666303071474,1.0,1.0,0.0,0.38681640625,0.990625,0.0,0.04419610649347305,0.12686617374420167
fully_loaded_snr10,2,WMMSE-30,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.446519282087683,0.7817666185419019,4.470927143096924,5.435488700866699,6.449966526031494,0.4075941230439639,5.44874770520255,0.0004089789499225006,99.95910210500776,1.3616298211881201,0.02818975056650643,0.6251246448079313,1.0,1.0,0.0,0.3857421875,0.990234375,0.178125,0.002228647191077471,0.0004426479339599609
fully_loaded_snr10,2,WMMSE-ref-50,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.44874770520255,0.7819267713840371,4.470926904678345,5.437403678894043,6.4537169456481935,0.5799975361696852,5.44874770520255,0.0,100.0,1.3621869249757261,0.02699923522977895,0.6235938195847863,1.0,1.0,0.0,0.38515625,0.990234375,0.0,0.0,0.0
fully_loaded_snr20,0,MRT,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,5.152525148447603,1.068052838731915,3.8568470239639283,5.074137210845947,6.543150806427001,0.0004095650183444377,12.716250203549862,0.5948078194459223,40.51921805540777,1.2881312865763903,0.9989218377042561,0.9490754211574414,1.0,1.0,0.0,0.26572265625,0.55390625,0.0,7.5637250423431395,9.41077184677124
fully_loaded_snr20,0,ZF,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,2.1351739328354595,0.9903790924755723,1.061164128780365,1.9324967861175537,3.446458053588867,0.0017376287360093556,12.716250203549862,0.832090915273167,16.790908472683288,0.5337934836809929,0.14104421329397213,0.6570881934667032,1.0,1.0,0.172265625,0.84140625,0.998828125,0.0,10.581076431274415,12.893425846099854
fully_loaded_snr20,0,RZF,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,2.291330201888923,1.0613915028626724,1.0685716271400452,2.1174410581588745,3.7014446973800657,0.0008533888831152581,12.716250203549862,0.8198108589237042,18.01891410762959,0.5728325504268865,0.1558509449830801,0.662798615563595,1.0,1.0,0.17578125,0.8177734375,0.998828125,0.0,10.42491979598999,12.873082828521728
fully_loaded_snr20,0,WMMSE-1,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,8.639212123118341,1.792527554516179,6.414398336410523,8.472413063049316,11.018626403808593,0.014862562147754943,12.716250203549862,0.32061637787634734,67.93836221236526,2.1598030310131477,0.7569145239482339,0.7950850423035835,1.0,1.0,0.0,0.2193359375,0.7203125,0.0,4.077038097381592,6.196901512145996
fully_loaded_snr20,0,WMMSE-2,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,10.530356371961535,1.9767263701305382,8.090625953674316,10.429824352264404,13.17386951446533,0.02909097302108421,12.716250203549862,0.17189767396823588,82.8102326031764,2.6325890929420317,0.6875755965580052,0.7720054103844772,0.9999999880790711,0.9999999880790711,0.0,0.21337890625,0.74296875,0.0,2.1858937978744506,3.995662045478821
fully_loaded_snr20,0,WMMSE-3,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,11.490508312173187,1.963143052350866,8.974316883087159,11.484539985656738,14.003294372558592,0.04311797420086805,12.716250203549862,0.09639177208344779,90.36082279165522,2.872627076965112,0.612354882841095,0.7638914045561966,0.9999999165534973,0.9999999165534973,0.0,0.2166015625,0.778125,0.0,1.2257419228553772,2.7901384115219114
fully_loaded_snr20,0,WMMSE-4,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,11.936410353705288,1.9057934083733965,9.517198753356933,11.955682754516602,14.357262992858885,0.059538243749557296,12.716250203549862,0.06132624298528465,93.86737570147153,2.984102588274683,0.5751599549455853,0.7637495292131631,0.9999998986721039,0.9999998986721039,0.0,0.21435546875,0.784375,0.0,0.7798398435115814,2.057563543319702
fully_loaded_snr20,0,WMMSE-5,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,12.16588072516024,1.8620078823801143,9.727126407623292,12.186515808105469,14.484639644622801,0.07080989771566237,12.716250203549862,0.043280799731038655,95.67192002689613,3.0414701817922483,0.5608834733790393,0.7652122415969222,0.9999998986721039,0.9999998986721039,0.0,0.21416015625,0.791015625,0.0,0.5503694772720337,1.580925178527832
fully_loaded_snr20,0,WMMSE-6,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,12.299552408792078,1.8310307153054182,9.858293819427491,12.316811561584473,14.576012229919433,0.08460251056021661,12.716250203549862,0.03276892071858251,96.72310792814176,3.0748881033579556,0.5545294381190261,0.7663352345869867,0.9999999105930328,0.9999999105930328,0.0,0.212890625,0.794140625,0.0,0.41669780015945435,1.2471155166625976
fully_loaded_snr20,0,WMMSE-10,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,12.52359476480633,1.784265641608046,10.219094467163085,12.521883964538574,14.772908401489257,0.14017507501193904,12.716250203549862,0.015150334073306519,98.48496659266935,3.1308986940620978,0.5380815766237872,0.7669720766620329,0.9999999463558197,0.9999999463558197,0.0,0.21025390625,0.794921875,0.000390625,0.19265543967485427,0.5113630056381225
fully_loaded_snr20,0,WMMSE-30,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,12.69694682341069,1.7749434415786463,10.434179306030273,12.698309421539307,14.955095195770264,0.4127474683627952,12.716250203549862,0.0015180088335933898,99.84819911664066,3.174236706761545,0.5078086893250652,0.7619515391651948,0.9999999821186065,0.9999999821186065,0.0,0.21337890625,0.808203125,0.006640625,0.019303403235971926,0.014039087295532226
fully_loaded_snr20,0,WMMSE-ref-50,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,12.716250203549862,1.7753324711309426,10.449089813232423,12.715292930603027,14.973894500732422,0.6675243196696101,12.716250203549862,0.0,100.0,3.179062548855088,0.5025958677590913,0.7601341892023095,0.9999999940395355,0.9999999940395355,0.0,0.21455078125,0.810546875,0.0,0.0,0.0
fully_loaded_snr20,1,MRT,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,5.139092215988785,1.0575111744056018,3.8457730770111085,5.085418939590454,6.52482042312622,0.00034441873140167445,12.680660896375775,0.5947299389215924,40.52700610784076,1.2847730526613304,0.9964865418267437,0.9490806808347767,1.0,1.0,0.0015625,0.2658203125,0.5515625,0.0,7.5415687084198,9.411849880218506
fully_loaded_snr20,1,ZF,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,2.1472257930145133,0.998263030894143,1.108573079109192,1.9511623978614807,3.480361199378967,0.001740595598676009,12.680660896375775,0.8306692521343106,16.93307478656894,0.5368064482953286,0.1448679535835254,0.6595795478279561,1.0,1.0,0.184765625,0.84169921875,0.99921875,0.0,10.53343505859375,12.898670673370361
fully_loaded_snr20,1,RZF,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,2.300972495536553,1.0662592689435921,1.1154691338539124,2.125335693359375,3.7382472753524776,0.0008329888260050211,12.680660896375775,0.8185447498092006,18.14552501907994,0.5752431247749886,0.1602723837469071,0.6645611122901137,1.0,1.0,0.168359375,0.81572265625,0.99765625,0.0,10.379688262939453,12.861373615264892
fully_loaded_snr20,1,WMMSE-1,WMMSE-ref-50,fully_loaded_snr20,4,4,20.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=20 dB.",0.01,1.0,8.643358129821717,1.7984715089234757,6.366514492034912,8.517586708068848,11.023160934448242,0.015239534513966646,12.680660896375775,0.3183826773341087,68.16173226658913,2.1608395333915666,0.763628692056568,0.7963576937512356,1.0,1.0,0.0,0.21318359375,0.711328125,0.0,4.037302851676941,6.112390947341919
