scenario,seed,method,name,num_users,num_tx_antennas,snr_db,p_max,channel,pathloss_db_low,pathloss_db_high,notes,noise_var,load_ratio,mean_power,power_utilization,power_violation_ratio,mean_wsr,std_wsr,p10_wsr,p50_wsr,p90_wsr,mean_user_rate,mean_min_user_rate,mean_jain_fairness,gap_to_reference,relative_wsr_percent,mean_abs_wsr_gap,p90_abs_wsr_gap,win_rate_vs_reference,runtime_ms_per_sample
fully_loaded_snr10,0,MRT,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,3.613869725726545,0.6644392399362946,2.8065245151519775,3.5451921224594116,4.5231873989105225,0.9034674339636695,0.6874115142272785,0.9551190471339059,0.3394090322605388,66.05909677394612,1.8567918539047241,2.614943742752075,0.0,0.06127872984507121
fully_loaded_snr10,0,ZF,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.17578125,1.080830825434532,0.4930650654686629,0.5373290777206421,1.0379888415336609,1.6509950160980225,0.2702077060293959,0.08755476164878928,0.7043984545558926,0.8024314272119408,19.756857278805914,4.389830589294434,5.526912689208984,0.0,0.0063745665102032945
fully_loaded_snr10,0,RZF,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.1171875,1.518851485219784,0.6045630471701657,0.7900972068309784,1.4587313532829285,2.343520402908325,0.37971287082029903,0.11899918653807617,0.7023659046374936,0.7223642222231713,27.76357777768287,3.951810121536255,5.320474624633789,0.0,0.0009224804671248421
fully_loaded_snr10,0,WMMSE-1,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,4.550536222755909,0.7718919473279304,3.5862852334976196,4.516463994979858,5.526539087295532,1.1376340541773118,0.3387597808683722,0.7653470927598316,0.1681927242055542,83.18072757944458,0.9201253652572632,1.782011866569519,0.0,0.014970374650147278
fully_loaded_snr10,0,WMMSE-2,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,4.970770715735853,0.8710446507683025,3.9217010736465454,4.9410154819488525,6.1278076171875,1.2426926765836281,0.2743892822173777,0.7351679132112736,0.09137666285562672,90.86233371443733,0.49989092350006104,1.1513605117797852,0.0,0.02804992618621327
fully_loaded_snr10,0,WMMSE-3,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.143650692887604,0.8900921935965167,4.140622854232788,5.051046133041382,6.350989103317261,1.2859126760713635,0.21560017270537024,0.7138843842799665,0.05977533488093457,94.02246651190654,0.3270109295845032,0.8423774242401123,0.0,0.041598819734645076
fully_loaded_snr10,0,WMMSE-4,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.240871875546873,0.8901803757809397,4.201665878295898,5.181842803955078,6.472633361816406,1.3102179684942392,0.17219468038898345,0.6973940314700637,0.0420040113977318,95.79959886022682,0.22978976368904114,0.6387205123901367,0.0,0.056449386647727806
fully_loaded_snr10,0,WMMSE-5,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.3024288369342685,0.8896836981865912,4.272249221801758,5.274090766906738,6.515351295471191,1.3256072096601277,0.14327733562848444,0.6843444763387183,0.03075175399503295,96.9248246004967,0.1682327836751938,0.46469855308532715,0.0,0.0686557305016322
fully_loaded_snr10,0,WMMSE-6,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.34231608081609,0.8881388637869989,4.277314186096191,5.309107303619385,6.544409275054932,1.3355790247274797,0.12248283633630264,0.6743564142517858,0.023460601496982997,97.6539398503017,0.1283455491065979,0.3367021083831787,0.0,0.08279143366962671
fully_loaded_snr10,0,WMMSE-10,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.421896907500923,0.8747439966080821,4.325664520263672,5.40155291557312,6.609940528869629,1.3554742260147212,0.08181927715187176,0.6531508286347056,0.008913858846599816,99.10861411534002,0.04876471683382988,0.10644888877868652,0.0,0.13602824219560716
