scenario,seed,method,name,num_users,num_tx_antennas,snr_db,p_max,channel,pathloss_db_low,pathloss_db_high,notes,noise_var,load_ratio,mean_power,power_utilization,power_violation_ratio,mean_wsr,std_wsr,p10_wsr,p50_wsr,p90_wsr,mean_user_rate,mean_min_user_rate,mean_jain_fairness,gap_to_reference,relative_wsr_percent,mean_abs_wsr_gap,p90_abs_wsr_gap,win_rate_vs_reference,runtime_ms_per_sample
fully_loaded_snr10,0,WMMSE-30,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.516820144839585,0.8547698583063146,4.40942120552063,5.488415241241455,6.61032509803772,1.3792050326433665,0.05200987813610958,0.6371314941789634,0.0004126352793141684,99.95873647206858,0.0022777151316404343,0.0006763935089111328,0.21484375,0.6031811599314096
fully_loaded_snr10,0,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.519097524695098,0.8554064644851616,4.409421443939209,5.488481044769287,6.655364274978638,1.3797743832398877,0.04577768700952012,0.634339232530989,0.0,100.0,0.0,0.0,0.0,1.2537760667328257
fully_loaded_snr10,0,MRT,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,3.6461019488051534,0.5886280296494564,2.915576219558716,3.6342129707336426,4.511559963226318,0.9115254868229385,0.6952314192894846,0.9543666869455157,0.3425869802400291,65.74130197599709,1.9000341892242432,2.650791645050049,0.0,0.0006401951395673677
fully_loaded_snr10,0,ZF,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.15234375,2.0493076264392585,1.330483411744405,0.48590515553951263,1.8293235301971436,3.9429516792297363,0.5123269064441729,0.5123262582842472,0.9999999962181965,0.6304981304417728,36.950186955822716,3.496828317642212,5.315140247344971,0.0,0.003047839527425822
fully_loaded_snr10,0,RZF,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.15625,4.177903886884451,0.6800512373443521,3.353827476501465,4.122001647949219,5.087562084197998,1.0444759738602443,0.7180931419716217,0.9393280830080205,0.2467000083397171,75.32999916602829,1.368232250213623,2.0017647743225098,0.0,0.0018996288417838514
fully_loaded_snr10,0,WMMSE-1,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,4.923428754322231,0.7087028982827194,4.045047760009766,4.90335750579834,5.915363550186157,1.2308571877874783,0.5655654725560453,0.8597821490171219,0.11227769710319498,88.77223028968051,0.6227073073387146,1.0939440727233887,0.0,0.02412330468359869
fully_loaded_snr10,0,WMMSE-2,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.152877060696483,0.7553234111051055,4.186622381210327,5.123104572296143,6.135316371917725,1.2882192657269513,0.4041452023078591,0.7984940360317847,0.0709068539577976,92.90931460422024,0.39325904846191406,0.7684059143066406,0.0,0.04549310597212752
fully_loaded_snr10,0,WMMSE-3,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.276651734486222,0.7770633373856142,4.268598318099976,5.270339727401733,6.3020546436309814,1.319162933315115,0.29824718806436046,0.7571026029643733,0.04858959908314698,95.1410400916853,0.26948434114456177,0.5753262042999268,0.0,0.07140099933167221
fully_loaded_snr10,0,WMMSE-4,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.350982761010528,0.7822962122946521,4.317817687988281,5.347637414932251,6.350811958312988,1.3377456900603133,0.23050382284616167,0.7286161591305007,0.03518724384387018,96.48127561561299,0.19515332579612732,0.48011136054992676,0.0,0.09245420733350329
fully_loaded_snr10,0,WMMSE-5,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.399991076439619,0.7803212116637886,4.386120557785034,5.409511566162109,6.402573347091675,1.3499977699603125,0.1847622246951981,0.7079574867758867,0.026350754744396267,97.36492452556037,0.1461450159549713,0.40647196769714355,0.0,0.1742878403092618
fully_loaded_snr10,0,WMMSE-6,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.435142088681459,0.7755498911171902,4.438351631164551,5.449126720428467,6.427381753921509,1.3587855230730217,0.15261044092783493,0.6925391693873713,0.020012827688548538,97.99871723114515,0.11099401116371155,0.30348896980285645,0.0,0.13118392598698847
fully_loaded_snr10,0,WMMSE-10,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.497552941553295,0.7665894478126878,4.477398872375488,5.521210670471191,6.475726127624512,1.3743882342131584,0.09041757570809184,0.6597224519083803,0.008759798092870058,99.124020190713,0.048583149909973145,0.14909958839416504,0.0,0.21492221821972635
fully_loaded_snr10,0,WMMSE-30,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.542948102578521,0.7650997200903937,4.565714120864868,5.598891973495483,6.522029399871826,1.3857370267354479,0.04232951621651382,0.6283115136994601,0.0005748386436696818,99.94251613563303,0.0031882133334875107,0.0011222362518310547,0.1640625,0.8951441723183962
fully_loaded_snr10,0,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.54613609239459,0.7654994490074742,4.566198825836182,5.598891973495483,6.522029399871826,1.3865340218349487,0.04022643746105159,0.6248876858700437,0.0,100.0,0.0,0.0,0.0,0.9113166715906118
fully_loaded_snr10,0,MRT,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,3.6057134345173836,0.5971689159841359,2.858366847038269,3.5585508346557617,4.436393976211548,0.9014283561555203,0.687875754898414,0.9556890139814165,0.35103701770482865,64.89629822951713,1.9504023790359497,2.690133571624756,0.0,0.0006172731445985846
fully_loaded_snr10,0,ZF,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.1796875,2.0159112245455617,1.3153760169398894,0.4850524663925171,1.790747880935669,4.097835540771484,0.5039778069217391,0.5039771365081833,0.9999999997348175,0.6371725792757461,36.282742072425386,3.5402045249938965,5.155828475952148,0.0,0.003063503754674457
fully_loaded_snr10,0,RZF,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.13671875,4.164870277047157,0.6754303961297404,3.322455644607544,4.116039991378784,4.967764616012573,1.0412175679230131,0.7045381263596937,0.9381465428090435,0.25039892228119437,74.96010777188056,1.3912454843521118,1.9648497104644775,0.0,0.0022895510483067483
fully_loaded_snr10,0,WMMSE-1,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,4.9243114329874516,0.7151426480984447,4.031255722045898,4.932888746261597,5.844200611114502,1.2310778541686886,0.5359272344358033,0.8547423519134969,0.11371325432957155,88.62867456704285,0.631804347038269,1.003279685974121,0.0,0.02356682398385601
fully_loaded_snr10,0,WMMSE-2,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.172313967719674,0.7634540371738845,4.20065975189209,5.174396991729736,6.190422534942627,1.2930784911254705,0.3578520613209548,0.7894256758778805,0.06907738478627609,93.0922615213724,0.38380175828933716,0.7252211570739746,0.0,0.04158921819907846
fully_loaded_snr10,0,WMMSE-3,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.30958207976073,0.7865388204515932,4.306434392929077,5.299402236938477,6.361277103424072,1.3273955187865738,0.24268835446707726,0.7468062974225964,0.04437162349288994,95.562837650711,0.24653363227844238,0.5540168285369873,0.0,0.07600001572427573
fully_loaded_snr10,0,WMMSE-4,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.3889971654862165,0.7912090467688149,4.369175434112549,5.394720792770386,6.420935869216919,1.3472492895284145,0.17299499720482903,0.7190993363960559,0.030078306600770217,96.99216933992298,0.16711854934692383,0.42139601707458496,0.0,0.07850454676372465
fully_loaded_snr10,0,WMMSE-5,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.436235160566866,0.7888358678847436,4.466497182846069,5.424143314361572,6.461905241012573,1.3590587877674367,0.12988644656780401,0.700377882684305,0.021576260732152942,97.8423739267847,0.1198805645108223,0.33447742462158203,0.0,0.09428930025023874
fully_loaded_snr10,0,WMMSE-6,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.465794049203396,0.7860451200499355,4.496062994003296,5.446499347686768,6.4871437549591064,1.366448513706571,0.10183515205891847,0.6870480959439885,0.01625623851111125,98.37437614888887,0.09032167494297028,0.29247307777404785,0.0,0.12085325033694971
fully_loaded_snr10,0,WMMSE-10,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.521484038792551,0.77930114750484,4.5868096351623535,5.509892463684082,6.526861667633057,1.380371014756824,0.04912935421902764,0.658415815858866,0.006233082867441256,99.37669171325588,0.03463168814778328,0.10892248153686523,0.0,0.17743478929332923
fully_loaded_snr10,0,WMMSE-30,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.553400104865432,0.7686224666651822,4.5914390087127686,5.567136764526367,6.533214807510376,1.3883500208140807,0.02144098199231015,0.6335699140806891,0.0004887564979082166,99.95112435020918,0.002715860493481159,0.0004553794860839844,0.17578125,0.5432350781120476
fully_loaded_snr10,0,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.556115726940334,0.7677388984584498,4.5914387702941895,5.567137241363525,6.534323215484619,1.3890289312967181,0.020772061845496292,0.6304482955449311,0.0,100.0,0.0,0.0,0.0,0.8611118437329424
fully_loaded_snr10,0,MRT,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,3.600965370424092,0.6182444872830141,2.8275325298309326,3.575926184654236,4.3983752727508545,0.9002413435955532,0.6836764407344162,0.9547900912920158,0.343517223327646,65.6482776672354,1.8842743635177612,2.6293647289276123,0.0,0.0005841129677719437
fully_loaded_snr10,0,ZF,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.140625,1.9005906489983317,1.305559962990317,0.26490940898656845,1.7493922710418701,3.689744710922241,0.4751476618421293,0.4751469176039791,0.9999999986881671,0.6535081729449803,34.64918270550197,3.584649085998535,5.254178047180176,0.0,0.0028906133593409322
fully_loaded_snr10,0,RZF,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.1875,4.122906562872231,0.6975059056652394,3.273016333580017,4.070599317550659,4.934737205505371,1.030726641882211,0.6959427229594439,0.9349765997904324,0.24836341593832284,75.16365840616771,1.362333059310913,1.9340968132019043,0.0,0.001861816599557642
fully_loaded_snr10,0,WMMSE-1,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,4.871379038318992,0.7514813296638454,3.9121320247650146,4.825010538101196,5.78804087638855,1.2178447607975613,0.5418506185342267,0.8515302784044119,0.11191135893003978,88.80886410699603,0.6138606071472168,1.005075454711914,0.0,0.02330834740860155
fully_loaded_snr10,0,WMMSE-2,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.1034715278074145,0.7987006076792122,4.045196771621704,5.038137197494507,6.095414400100708,1.2758678815218047,0.380877302927388,0.7881621909215097,0.0695991900120495,93.04008099879505,0.381768137216568,0.7012219429016113,0.0,0.04407303822517861
fully_loaded_snr10,0,WMMSE-3,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.2289297292009,0.8207204893961946,4.166649341583252,5.198803424835205,6.283629417419434,1.307232435236906,0.27520666453679965,0.7466338805505618,0.046727218719435616,95.32727812805643,0.2563099265098572,0.5414924621582031,0.0,0.059489781051524915
fully_loaded_snr10,0,WMMSE-4,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.303839531727135,0.8277843482913668,4.2823755741119385,5.275994539260864,6.36056113243103,1.3259598870520544,0.20744916749130593,0.7190324835777178,0.0330705381313546,96.69294618686455,0.1814001202583313,0.42107677459716797,0.0,0.08339939449797384
fully_loaded_snr10,0,WMMSE-5,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.350762142799795,0.8292471313648908,4.32957124710083,5.308228492736816,6.396118879318237,1.3376905347615569,0.16185839685104753,0.6997702794576892,0.024516183546385188,97.54838164536149,0.13447752594947815,0.3587510585784912,0.0,0.10458729229867458
fully_loaded_snr10,0,WMMSE-6,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.382376038469374,0.8288485462555585,4.382906675338745,5.33114767074585,6.433894634246826,1.345594010557576,0.12910883696946385,0.6855853172083688,0.018752747561782055,98.1247252438218,0.1028636246919632,0.27938103675842285,0.0,0.12365887505438877
fully_loaded_snr10,0,WMMSE-10,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.446978042833507,0.8279559341245991,4.408505916595459,5.363501787185669,6.484243869781494,1.361744509400483,0.06042466698801896,0.6545827630740707,0.006975340554224884,99.3024659445775,0.03826161473989487,0.13990283012390137,0.0,0.191911917681864
fully_loaded_snr10,0,WMMSE-30,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.482277321629226,0.8265645311738588,4.411705493927002,5.426958084106445,6.484522104263306,1.3705693323004766,0.023790222700271424,0.6282525165016253,0.0005400151485897928,99.94599848514102,0.002962491475045681,0.0017480850219726562,0.13671875,0.5649150152748916
fully_loaded_snr10,0,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.48523966036737,0.8259537187426443,4.41171932220459,5.43564772605896,6.493725538253784,1.3713099115265592,0.021706035578508587,0.6238943715102654,0.0,100.0,0.0,0.0,0.0,0.9537670430290746
fully_loaded_snr10,0,MRT,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,3.6326112523674965,0.6054230167186324,2.9086540937423706,3.607598662376404,4.485575199127197,0.9081528117822018,0.6920087223406881,0.954437358015139,0.34285188833066527,65.71481116693347,1.8952314853668213,2.7759485244750977,0.0,0.0006213549568201415
fully_loaded_snr10,0,ZF,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.1328125,1.9539342514181044,1.2341708532055171,0.3932922035455704,1.8311935067176819,3.5311882495880127,0.4884835625298365,0.48848284882660664,0.9999999997993269,0.6465286076803678,35.34713923196322,3.573908567428589,5.180456161499023,0.0,0.003198854756192304
fully_loaded_snr10,0,RZF,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.17578125,4.16238415800035,0.6743192086854393,3.3539079427719116,4.1424880027771,4.969318151473999,1.0405960393763962,0.7064723575895187,0.938972420598732,0.24701472285293383,75.29852771470662,1.3654584884643555,2.0031771659851074,0.0,0.0021904224922764115
fully_loaded_snr10,0,WMMSE-1,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,4.924374295398593,0.7796844503566001,3.907381057739258,4.882175922393799,5.915979862213135,1.2310935747461826,0.5536480189539361,0.8596597181327854,0.10916888745580634,89.08311125441936,0.6034683585166931,0.9955229759216309,0.0,0.022294062546279747
fully_loaded_snr10,0,WMMSE-2,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.160273242741823,0.8579838867681074,4.104969501495361,5.0591816902160645,6.209116220474243,1.2900683152841559,0.3857568872638666,0.7980922683069015,0.0664941964469789,93.35058035530211,0.3675694465637207,0.6576240062713623,0.0,0.04274740695109358
fully_loaded_snr10,0,WMMSE-3,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.286424237303436,0.8912293000958972,4.2305748462677,5.182541608810425,6.417988300323486,1.3216060599348003,0.274548951323734,0.7573285973444581,0.04367316194655166,95.63268380534484,0.24141845107078552,0.5036225318908691,0.0,0.06288372242124751
fully_loaded_snr10,0,WMMSE-4,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.36113756056875,0.9021843750953331,4.318009853363037,5.269835710525513,6.58552622795105,1.34028439180475,0.20444900747682115,0.730043265103937,0.030157359019785338,96.98426409802147,0.16670511662960052,0.38182544708251953,0.0,0.08485185935569461
fully_loaded_snr10,0,WMMSE-5,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.407642506994307,0.9033552822383074,4.350452899932861,5.315913200378418,6.646482944488525,1.3519106309475484,0.15910466117136102,0.7110349135980332,0.021744497368436033,97.8255502631564,0.12020018696784973,0.3134167194366455,0.0,0.24756173843343277
fully_loaded_snr10,0,WMMSE-6,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.437025778926909,0.9002726863957636,4.351663589477539,5.343816757202148,6.665318489074707,1.3592564463354833,0.1287452145674186,0.6971465700268533,0.016428922757253127,98.35710772427468,0.0908169075846672,0.2601156234741211,0.0,0.12810532007279107
fully_loaded_snr10,0,WMMSE-10,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.490317311137915,0.8875684176601594,4.443055629730225,5.394574165344238,6.678348779678345,1.3725793252631522,0.06343006378105198,0.6660202070406753,0.006788394722690763,99.32116052773092,0.03752537816762924,0.1417691707611084,0.0,0.34103854250133736
fully_loaded_snr10,0,WMMSE-30,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.5262307822704315,0.8793163888463015,4.48810887336731,5.4674530029296875,6.68641209602356,1.3815576965592853,0.020852714468903133,0.638127157440656,0.0002915621399142876,99.97084378600857,0.0016121352091431618,0.0006353855133056641,0.17578125,1.3613882301797275
fully_loaded_snr10,0,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.0,1.0,0.0,5.527842686511576,0.8793035589509764,4.488157033920288,5.467710971832275,6.694289445877075,1.3819606708798557,0.018603041956746225,0.636160355957745,0.0,100.0,0.0,0.0,0.0,0.7522570085711777
