scenario,seed,method,reference,name,num_users,num_tx_antennas,snr_db,p_max,channel,pathloss_db_low,pathloss_db_high,notes,noise_var,load_ratio,mean_wsr,std_wsr,p10_wsr,p50_wsr,p90_wsr,runtime_ms_per_sample,reference_mean_wsr,gap_to_reference,relative_wsr_percent,mean_user_rate,mean_min_user_rate,mean_jain_fairness,mean_power,power_utilization,power_violation_ratio,user_rate_outage_ratio,sample_min_rate_outage_ratio,win_rate_vs_reference,mean_abs_wsr_gap,p90_abs_wsr_gap
fully_loaded_snr10,0,MRT,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,3.6097867847420275,0.6081807569339912,2.8550634145736695,3.5748796463012695,4.41781210899353,0.0073755877565417904,5.521814882196486,0.3462680546606599,65.37319453393401,0.902446695540857,0.6886316955846269,0.9550645316479229,1.0,1.0,0.0,0.701953125,0.976953125,0.0,1.912028157711029,2.647030758857727
fully_loaded_snr10,0,ZF,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.956919809992496,1.3159353151329078,0.3863202005624771,1.7258979678153992,3.842053937911987,0.0035999142710352316,5.521814882196486,0.6456020616877206,35.43979383122793,0.48922995221003873,0.48922924202026935,0.999999998037428,1.0,1.0,0.172265625,0.91640625,0.91640625,0.0,3.5648950576782226,5.214874696731568
fully_loaded_snr10,0,RZF,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,4.150341542623937,0.6926473570452504,3.3033070087432863,4.112963676452637,5.007437419891358,0.0019447941667749546,5.521814882196486,0.24837365410319578,75.16263458968042,1.0375853875168104,0.7011662043092656,0.936410572540266,1.0,1.0,0.146484375,0.43076171875,0.86953125,0.0,1.3714733362197875,1.9688713073730468
fully_loaded_snr10,0,WMMSE-1,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,4.903145580366254,0.7408428015973887,3.9411514520645143,4.875596761703491,5.854248332977295,0.024082048821583157,5.521814882196486,0.11204093491524933,88.79590650847507,1.225786394915491,0.5463298007846106,0.8547408546187929,1.0,1.0,0.0,0.33447265625,0.903125,0.0,0.6186693012714386,1.0388795852661132
fully_loaded_snr10,0,WMMSE-2,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.138055735081434,0.7861482608054569,4.1353209018707275,5.117220640182495,6.1450207233428955,0.04883079691353487,5.521814882196486,0.06949873461936816,93.05012653806318,1.2845139340860787,0.3819452111956272,0.7913730842399154,1.0,1.0,0.0,0.3474609375,0.95234375,0.0,0.3837591499090195,0.7310688018798828
fully_loaded_snr10,0,WMMSE-3,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.266620841436088,0.8063190059811091,4.250661993026734,5.24172306060791,6.309014177322387,0.0764794690439885,5.521814882196486,0.04621560957850968,95.37843904214903,1.3166552116182584,0.2734800908687066,0.749362782727534,1.0,1.0,0.0,0.35673828125,0.96953125,0.0,0.25519403666257856,0.5493314266204834
fully_loaded_snr10,0,WMMSE-4,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.343680425174535,0.8116843235411092,4.313633108139038,5.323523044586182,6.388734102249145,0.08797027194304974,5.521814882196486,0.03226012838574046,96.77398716142595,1.335920106335489,0.20480270396318107,0.7214070743464214,1.0,1.0,0.0,0.363671875,0.979296875,0.0,0.1781344532966614,0.4291455030441284
fully_loaded_snr10,0,WMMSE-5,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.39198384983465,0.8114985780742419,4.3583472728729244,5.377293109893799,6.433835983276367,0.12750076439260738,5.521814882196486,0.023512384085971137,97.64876159140289,1.347995961973955,0.16017904351547485,0.7020351080742204,1.0,1.0,0.0,0.36767578125,0.98203125,0.0,0.1298310361802578,0.3499347686767578
fully_loaded_snr10,0,WMMSE-6,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.423986213840545,0.8094608642512365,4.395237398147583,5.416202068328857,6.46557879447937,0.13133472075423924,5.521814882196486,0.01771675987751086,98.2283240122489,1.3559965542901704,0.1297857977721642,0.6879774773277474,1.0,1.0,0.0,0.3708984375,0.984375,0.0,0.0978286698460579,0.2732556819915771
fully_loaded_snr10,0,WMMSE-10,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.484533028118312,0.8031337980145578,4.457571649551392,5.470741033554077,6.502432012557983,0.23692085151196807,5.521814882196486,0.006751739215013948,99.32482607849862,1.3711332575694608,0.07126834217655455,0.6579254308961942,1.0,1.0,0.0,0.37373046875,0.988671875,0.000390625,0.037281854823231694,0.12302703857421875
fully_loaded_snr10,0,WMMSE-30,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.519062319863588,0.7993302963208047,4.498976182937622,5.503805160522461,6.5330418109893795,0.6440952002776612,5.521814882196486,0.0004984887019252526,99.95015112980747,1.3797655797507073,0.033265586178690035,0.6320975964747436,1.0,1.0,0.0,0.3783203125,0.991796875,0.178515625,0.002752793487161398,0.000949859619140625
fully_loaded_snr10,0,WMMSE-ref-50,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.521814882196486,0.7990794080676606,4.499728441238403,5.513174057006836,6.533893585205078,1.1032916016119998,5.521814882196486,0.0,100.0,1.38045371955323,0.029593246129737537,0.6287948736690273,1.0,1.0,0.0,0.378515625,0.991796875,0.0,0.0,0.0
fully_loaded_snr10,1,MRT,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,3.5983748434577136,0.6054007344751313,2.8412856340408323,3.5879592895507812,4.350360441207886,0.0006295613275142387,5.512530893832445,0.34723724678193396,65.27627532180661,0.8995937098377909,0.6865859657671536,0.954834667216405,1.0,1.0,0.0015625,0.701171875,0.97890625,0.0,1.9141560673713685,2.6480830192565916
fully_loaded_snr10,1,ZF,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,1.9732645606540244,1.313123203992618,0.36743125021457673,1.7901275157928467,3.809053874015808,0.002906923236878356,5.512530893832445,0.6420401810606157,35.79598189393843,0.4933161409367074,0.4933154338178042,0.9999999942201157,1.0,1.0,0.184765625,0.921875,0.921875,0.0,3.539266324043274,5.172299528121949
fully_loaded_snr10,1,RZF,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,4.1395787945017215,0.6900977989788394,3.286382269859314,4.111586093902588,4.99090542793274,0.0018498315512260888,5.512530893832445,0.2490602095068195,75.09397904931805,1.0348946982080633,0.6982771269464138,0.9363427312085897,1.0,1.0,0.148046875,0.43017578125,0.87421875,0.0,1.3729520916938782,1.977138066291809
fully_loaded_snr10,1,WMMSE-1,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,4.892681050114334,0.7407603354005213,3.957251691818237,4.875020503997803,5.814365386962891,0.023199593306344468,5.512530893832445,0.11244378592265394,88.75562140773461,1.2231702615340254,0.5410056918163605,0.8539075638081254,1.0,1.0,0.0,0.3404296875,0.9140625,0.0,0.6198498249053955,1.0528992652893066
fully_loaded_snr10,1,WMMSE-2,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.129743196908384,0.7870159159896546,4.1360537052154545,5.11406135559082,6.116069555282593,0.050551056756376056,5.512530893832445,0.0694395558585138,93.05604441414863,1.2824357968237368,0.3751527170387941,0.7899291883663038,1.0,1.0,0.0,0.3505859375,0.9578125,0.0,0.382787698507309,0.7298325061798095
fully_loaded_snr10,1,WMMSE-3,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.259053172077984,0.8059186064705477,4.232508754730224,5.242215633392334,6.278057098388672,0.07224730234156596,5.512530893832445,0.045982095454205764,95.40179045457943,1.314763292790397,0.26547798078660845,0.7473889546117678,1.0,1.0,0.0,0.357421875,0.973046875,0.0,0.2534777209162712,0.5473513603210449
fully_loaded_snr10,1,WMMSE-4,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.3379782205447555,0.811576446887805,4.297483730316162,5.314728736877441,6.362707090377808,0.12120936626160983,5.512530893832445,0.031664706583863986,96.8335293416136,1.3344945566808712,0.19519190136967146,0.7189462311950089,1.0,1.0,0.0,0.362109375,0.98046875,0.0,0.17455267608165742,0.411971378326416
fully_loaded_snr10,1,WMMSE-5,WMMSE-ref-50,fully_loaded_snr10,4,4,10.0,1.0,iid_rayleigh,0.0,0.0,"Pellaco-style N=M=4, P/sigma^2=10 dB.",0.1,1.0,5.388504069298506,0.8121849613195153,4.363700103759766,5.369335889816284,6.405641269683838,0.10706850662245415,5.512530893832445,0.022499071102296004,97.7500928897704,1.347126017091081,0.14998391571324438,0.6992692201572905,1.0,1.0,0.0,0.36650390625,0.984375,0.0,0.12402682453393936,0.32185447216033936
