step,loss,mse_loss,train_mlp_mean_wsr,train_wmmse_mean_wsr,train_gap_to_wmmse,grad_norm,eval_mlp_mean_wsr,eval_wmmse_mean_wsr,eval_gap_to_wmmse,eval_relative_wsr_percent,eval_mean_power,eval_power_utilization,eval_power_violation_ratio,eval_mean_wsr,eval_std_wsr,eval_p10_wsr,eval_p50_wsr,eval_p90_wsr,eval_mean_user_rate,eval_mean_min_user_rate,eval_mean_jain_fairness,eval_gap_to_reference,eval_mean_abs_wsr_gap,eval_p90_abs_wsr_gap,eval_win_rate_vs_reference
2200,-0.47195467352867126,0.006344704423099756,4.782993793487549,6.052324295043945,0.20972612168118793,0.05832645005786217,,,,,,,,,,,,,,,,,,,
2300,-0.48065295815467834,0.006286801304668188,4.8693976402282715,6.14653205871582,0.2077812994852218,0.05976187861134861,,,,,,,,,,,,,,,,,,,
2400,-0.4805101454257965,0.006076822988688946,4.865869522094727,6.131427764892578,0.20640514596685033,0.05911716593069619,,,,,,,,,,,,,,,,,,,
2500,-0.480806827545166,0.006034575868397951,4.868413925170898,6.134256362915039,0.20635629860480822,0.0593308366748825,4.834424018859863,6.113725662231445,0.20925074398981952,79.07492560101805,1.0,1.0,0.173828125,4.834423577529378,0.6400099911503022,4.021561336517334,4.820953845977783,5.6749764919281,1.208605893377353,0.7100823899199895,0.8892471536323598,0.20925074398981952,1.2793023586273193,1.804715633392334,0.0
2600,-0.47639259696006775,0.006262264680117369,4.8265485763549805,6.1477556228637695,0.21490884276453065,0.05664612971601679,,,,,,,,,,,,,,,,,,,
2700,-0.4741326868534088,0.006401398219168186,4.805340766906738,6.125866889953613,0.21556559206543163,0.06145934733741176,,,,,,,,,,,,,,,,,,,
2800,-0.47185179591178894,0.006352297030389309,4.782041072845459,6.092964172363281,0.21515358738919907,0.0592682289589701,,,,,,,,,,,,,,,,,,,
2900,-0.47300878167152405,0.006691216956824064,4.796999931335449,6.127796173095703,0.2171737120766451,0.056193972723783125,,,,,,,,,,,,,,,,,,,
3000,-0.4685095548629761,0.0064401775598526,4.749497413635254,6.028478622436523,0.2121565470998295,0.060154304331658845,4.811288356781006,6.09711217880249,0.2108906289262383,78.91093710737617,1.0,1.0,0.17041015625,4.8112885321024805,0.6245217284506384,4.009003210067749,4.819180965423584,5.630482912063599,1.2028221325017512,0.7160784788429737,0.8927159302791563,0.2108906289262383,1.2858238220214844,1.802604079246521,0.0
3100,-0.4796799421310425,0.006341972388327122,4.8602190017700195,6.145210266113281,0.20910452347401812,0.057926629095798515,,,,,,,,,,,,,,,,,,,
3200,-0.47166258096694946,0.006307360250502825,4.779699325561523,6.073919773101807,0.21307829143079965,0.05659169671442287,,,,,,,,,,,,,,,,,,,
3300,-0.4771187901496887,0.006164168938994408,4.832829475402832,6.136631011962891,0.21246210404673146,0.0546926760459193,,,,,,,,,,,,,,,,,,,
3400,-0.4744168519973755,0.006290803663432598,4.807076454162598,6.093506336212158,0.21111488379106705,0.05622546136546611,,,,,,,,,,,,,,,,,,,
3500,-0.4757348895072937,0.006314072757959366,4.820489406585693,6.145753860473633,0.21563903859075242,0.05935644993084041,4.82757043838501,6.106576919555664,0.2094473709280189,79.05526290719811,1.0,1.0,0.17041015625,4.8275707920547575,0.6478411421933697,3.9915794849395754,4.809992790222168,5.699730348587036,1.2068926977626688,0.7168201845197473,0.8923306682068379,0.2094473709280189,1.2790061235427856,1.8071805238723755,0.0
3600,-0.471639484167099,0.0062645175494253635,4.7790398597717285,6.043781280517578,0.2092632678192384,0.05635967630025258,,,,,,,,,,,,,,,,,,,
3700,-0.47984370589256287,0.006125353276729584,4.8596906661987305,6.13239860534668,0.2075383583249641,0.05547133729281377,,,,,,,,,,,,,,,,,,,
3800,-0.4709385335445404,0.006256238557398319,4.771947860717773,6.048478603363037,0.21104988979137582,0.05626076184382571,,,,,,,,,,,,,,,,,,,
3900,-0.482619971036911,0.005814481992274523,4.884344577789307,6.107212066650391,0.20023334305661133,0.054937853196952026,,,,,,,,,,,,,,,,,,,
4000,-0.4820826053619385,0.005950679071247578,4.880332946777344,6.164460182189941,0.2083113845268456,0.05696768093737159,4.7962212562561035,6.094974517822266,0.21308592148638,78.691407851362,1.0,1.0,0.1728515625,4.796221317723393,0.6239828372975096,4.020555114746093,4.758269309997559,5.62651047706604,1.1990553287823786,0.7017162878873933,0.8887527623477766,0.21308592148638,1.298753261566162,1.828781008720398,0.0
4100,-0.4729916453361511,0.006343401037156582,4.7933502197265625,6.073121070861816,0.2107270440030345,0.05383358047358088,,,,,,,,,,,,,,,,,,,
4200,-0.4779326915740967,0.006151829846203327,4.840845108032227,6.112865447998047,0.20808904609251702,0.05511791851412153,,,,,,,,,,,,,,,,,,,
4300,-0.47464779019355774,0.006214320659637451,4.808620929718018,6.085680961608887,0.20984669422322946,0.05298810595460282,,,,,,,,,,,,,,,,,,,
4400,-0.47235170006752014,0.0063887229189276695,4.7874040603637695,6.083235263824463,0.2130167825608669,0.05633627102067511,,,,,,,,,,,,,,,,,,,
4500,-0.478079617023468,0.0063467128202319145,4.844263076782227,6.167380332946777,0.2145347270211832,0.055928775566136534,4.840086936950684,6.108850955963135,0.20769274420976852,79.23072557902314,1.0,1.0,0.16796875,4.840087198885158,0.6489697462362919,4.039419746398925,4.822478771209717,5.69349889755249,1.2100218020841567,0.7101393163829925,0.8899623031124831,0.20769274420976852,1.268763780593872,1.7912485599517822,0.0
4600,-0.47659558057785034,0.006217283196747303,4.828128337860107,6.113179683685303,0.21020997456605234,0.0584141980309041,,,,,,,,,,,,,,,,,,,
4700,-0.47909000515937805,0.006080423016101122,4.851704120635986,6.130067348480225,0.20853983409516244,0.05521749539229234,,,,,,,,,,,,,,,,,,,
4800,-0.4776463806629181,0.00606133509427309,4.8370771408081055,6.105493068695068,0.20774995788473843,0.05299580961702475,,,,,,,,,,,,,,,,,,,
4900,-0.47689855098724365,0.0065697962418198586,4.834683418273926,6.150870323181152,0.21398384874849896,0.05694671068711618,,,,,,,,,,,,,,,,,,,
5000,-0.4758167266845703,0.00634642131626606,4.82163143157959,6.1048126220703125,0.21019174050514267,0.05359895096450131,4.828012943267822,6.103947639465332,0.20903434491277414,79.09656550872259,1.0,1.0,0.1875,4.828012831625529,0.6519089304594181,4.008822441101074,4.797557353973389,5.672774314880371,1.207003208352944,0.7125210409249121,0.8913604437196142,0.20903434491277414,1.2759344577789307,1.8266289234161377,0.0
