step,loss,mse_loss,train_mlp_mean_wsr,train_wmmse_mean_wsr,train_gap_to_wmmse,grad_norm,eval_mlp_mean_wsr,eval_wmmse_mean_wsr,eval_gap_to_wmmse,eval_relative_wsr_percent,eval_mean_power,eval_power_utilization,eval_power_violation_ratio,eval_mean_wsr,eval_std_wsr,eval_p10_wsr,eval_p50_wsr,eval_p90_wsr,eval_mean_user_rate,eval_mean_min_user_rate,eval_mean_jain_fairness,eval_gap_to_reference,eval_mean_abs_wsr_gap,eval_p90_abs_wsr_gap,eval_win_rate_vs_reference
1000,-0.6041990518569946,0.06569978594779968,6.69898796081543,12.560708045959473,0.4666711513153624,0.06538672009958638,6.618097305297852,12.670265197753906,0.47766702574851705,52.233297425148294,1.0,1.0,0.2177734375,6.618097342783585,0.897333944167072,5.500709915161133,6.656936883926392,7.673015594482422,1.6545243358159454,0.02951310669861329,0.29769615534362237,0.47766702574851705,6.0521674156188965,8.166522979736328,0.0
1100,-0.6062434315681458,0.06489859521389008,6.711420059204102,12.798255920410156,0.47559885495796406,0.0624751601832627,,,,,,,,,,,,,,,,,,,
1200,-0.6001211404800415,0.06490716338157654,6.650282382965088,12.744184494018555,0.4781712093004948,0.05233963798885128,,,,,,,,,,,,,,,,,,,
1300,-0.5930204391479492,0.06529752910137177,6.583179950714111,12.51142692565918,0.47382660748208233,0.05717007946438708,,,,,,,,,,,,,,,,,,,
1400,-0.601699948310852,0.06650051474571228,6.682004451751709,12.646897315979004,0.47164871471604486,0.051254014664433474,,,,,,,,,,,,,,,,,,,
1500,-0.602844774723053,0.06635890156030655,6.6920366287231445,12.807395935058594,0.47748655053252803,0.05800247332721271,6.593570232391357,12.640658378601074,0.4783839547824993,52.16160452175007,0.999971866607666,0.999971866607666,0.1923828125,6.593570074182935,0.8873773241679217,5.477001523971557,6.590589284896851,7.690520763397217,1.648392518520277,0.02142498242918936,0.29871577868462973,0.4783839547824993,6.047314643859863,8.186793327331543,0.00048828125
1600,-0.5956889390945435,0.06646910309791565,6.621580600738525,12.7828369140625,0.48199443947735326,0.05451948404819679,,,,,,,,,,,,,,,,,,,
1700,-0.5966495871543884,0.06425239890813828,6.6090192794799805,12.697904586791992,0.47951890531966207,0.05443942517594977,,,,,,,,,,,,,,,,,,,
1800,-0.5909414887428284,0.06732412427663803,6.582655906677246,12.73559856414795,0.48312944432717003,0.05473484328058043,,,,,,,,,,,,,,,,,,,
1900,-0.6023908853530884,0.06606727838516235,6.684581756591797,12.850702285766602,0.47982751386314354,0.05272013919268408,,,,,,,,,,,,,,,,,,,
2000,-0.6086651682853699,0.06700323522090912,6.756684303283691,12.567187309265137,0.462355088930493,0.055965907764505024,6.654655456542969,12.687849044799805,0.4755095656445864,52.449043435541356,1.0,1.0,0.1708984375,6.654655615682714,0.9095166692092598,5.501693487167358,6.658548593521118,7.811527681350707,1.663663903255697,0.021889490178983007,0.30249475451525465,0.4755095656445864,6.034242153167725,8.176148414611816,0.00048828125
2100,-0.5915200710296631,0.06929193437099457,6.608119964599609,12.567626953125,0.47419508955455836,0.05078128968865421,,,,,,,,,,,,,,,,,,,
2200,-0.5990784764289856,0.06676986068487167,6.658483028411865,12.579745292663574,0.47069810449222294,0.04660607022401919,,,,,,,,,,,,,,,,,,,
2300,-0.6059218049049377,0.06542123854160309,6.713430404663086,12.82319450378418,0.4764619375708663,0.052801465606436074,,,,,,,,,,,,,,,,,,,
2400,-0.5857938528060913,0.06729607284069061,6.530899524688721,12.461132049560547,0.47589837755398484,0.044255610901193954,,,,,,,,,,,,,,,,,,,
2500,-0.5916141271591187,0.06639949977397919,6.580136299133301,12.499739646911621,0.4735781316245982,0.04559857410210666,6.643147945404053,12.679435729980469,0.4760691179895049,52.39308820104951,1.0,1.0,0.19091796875,6.643147881841287,0.9056131659291179,5.52415919303894,6.653540134429932,7.735263872146606,1.6607869698460955,0.020628216788660808,0.3010144197896441,0.4760691179895049,6.037035942077637,8.209280967712402,0.0009765625
2600,-0.6012166142463684,0.06708847731351852,6.683051109313965,12.5923433303833,0.4692766124642713,0.044407593564504265,,,,,,,,,,,,,,,,,,,
2700,-0.601335346698761,0.06621605157852173,6.675513744354248,12.788304328918457,0.4779985232867214,0.04633517725215512,,,,,,,,,,,,,,,,,,,
2800,-0.6001968383789062,0.06650737673044205,6.667042255401611,12.765517234802246,0.4777303470927559,0.04999610108575997,,,,,,,,,,,,,,,,,,,
2900,-0.6094377040863037,0.06678076088428497,6.762184143066406,12.506110191345215,0.4592895760868844,0.04917088497925922,,,,,,,,,,,,,,,,,,,
3000,-0.5908318161964417,0.0670131966471672,6.5784502029418945,12.48237419128418,0.47298085267021567,0.047753486915313066,6.63709831237793,12.638076782226562,0.4748332023340807,52.51667976659193,1.0,1.0,0.19677734375,6.637098289560527,0.9025579639018166,5.486529588699341,6.653476715087891,7.74229941368103,1.6592745734372802,0.021466698863124023,0.29978707412818884,0.4748332023340807,6.000978469848633,8.274266242980957,0.0
3100,-0.5881455540657043,0.06651667505502701,6.546622276306152,12.688972473144531,0.4840699441848664,0.0440520673504707,,,,,,,,,,,,,,,,,,,
3200,-0.5936614871025085,0.06386490166187286,6.575263500213623,12.657831192016602,0.4805379057068879,0.04996457047379017,,,,,,,,,,,,,,,,,,,
3300,-0.6072336435317993,0.06532326340675354,6.725569248199463,12.725767135620117,0.4714998965072819,0.04713290491340504,,,,,,,,,,,,,,,,,,,
3400,-0.5918158292770386,0.06597502529621124,6.577908515930176,12.570653915405273,0.47672503274718414,0.042759074227846215,,,,,,,,,,,,,,,,,,,
3500,-0.5999014377593994,0.06668113172054291,6.665825843811035,12.934101104736328,0.484631688755697,0.042871554614726436,6.6337456703186035,12.653278350830078,0.4757290967298275,52.42709032701725,1.0,1.0,0.1923828125,6.633745644241571,0.9004616973855297,5.50878381729126,6.6260600090026855,7.74354543685913,1.6584364117459396,0.019084286884411217,0.30049344403734335,0.4757290967298275,6.019618988037109,8.268275260925293,0.00048828125
3600,-0.5934110879898071,0.06646409630775452,6.598752021789551,12.551587104797363,0.4742695113618396,0.044949775886385525,,,,,,,,,,,,,,,,,,,
3700,-0.6028909683227539,0.06604717671871185,6.6893815994262695,12.702705383300781,0.47338921925873695,0.04624969901733734,,,,,,,,,,,,,,,,,,,
3800,-0.5959524512290955,0.06691588461399078,6.628683090209961,12.564411163330078,0.4724238960313448,0.04525023961003503,,,,,,,,,,,,,,,,,,,
3900,-0.5984795093536377,0.06593318283557892,6.6441264152526855,12.66717529296875,0.4754847658150998,0.042514612343781476,,,,,,,,,,,,,,,,,,,
4000,-0.5958060622215271,0.06654272973537445,6.623487949371338,12.764223098754883,0.48108961288701996,0.046694098896618214,6.617135047912598,12.614046096801758,0.47541534277488123,52.45846572251188,1.0,1.0,0.19580078125,6.617134648258798,0.9117889172375055,5.465326738357544,6.648729562759399,7.725182008743285,1.6542836622472392,0.02209331605985687,0.29822863496684127,0.47541534277488123,5.99691104888916,8.203597068786621,0.0
4100,-0.6024560332298279,0.06491045653820038,6.6736650466918945,12.579854011535645,0.4694958271715882,0.042367910558488785,,,,,,,,,,,,,,,,,,,
4200,-0.6047362089157104,0.06679240614175797,6.7152862548828125,12.634218215942383,0.46848422750770724,0.04398902043608053,,,,,,,,,,,,,,,,,,,
4300,-0.5904048085212708,0.06531215459108353,6.557169437408447,12.588910102844238,0.47913128429386653,0.038866730598883376,,,,,,,,,,,,,,,,,,,
4400,-0.5926455855369568,0.06665122509002686,6.592967987060547,12.590681076049805,0.47636129076434186,0.042582519793786834,,,,,,,,,,,,,,,,,,,
4500,-0.588718831539154,0.06751754134893417,6.562363624572754,12.727335929870605,0.48438827569789217,0.0441805513161186,6.630107402801514,12.65787124633789,0.4762067591168063,52.379324088319365,1.0,1.0,0.193359375,6.63010725134518,0.8948088359552941,5.488954734802246,6.654121160507202,7.732812309265137,1.6575268131502534,0.021222131215117956,0.30019057933607163,0.4762067591168063,6.027764320373535,8.24700927734375,0.0
4600,-0.5987050533294678,0.06457136571407318,6.6327643394470215,12.642182350158691,0.47534656946600967,0.04040670256751478,,,,,,,,,,,,,,,,,,,
4700,-0.5987720489501953,0.06678839027881622,6.655604362487793,12.807666778564453,0.48034216711298716,0.039692605927954844,,,,,,,,,,,,,,,,,,,
4800,-0.6005300283432007,0.06537923216819763,6.659091949462891,12.705985069274902,0.4759090371068012,0.044146334224977504,,,,,,,,,,,,,,,,,,,
4900,-0.5901917219161987,0.06567587703466415,6.558675765991211,12.623308181762695,0.48043130441299503,0.04121739634665801,,,,,,,,,,,,,,,,,,,
5000,-0.5967108011245728,0.06457701325416565,6.61287784576416,12.575275421142578,0.4741365398131916,0.04202651562032396,6.634653091430664,12.611015319824219,0.4739001640097014,52.60998359902985,1.0,1.0,0.197265625,6.634652846492827,0.915038808597997,5.5341432094573975,6.61754846572876,7.753796625137329,1.6586632110865434,0.022728862576012254,0.2995300638838057,0.4739001640097014,5.976849555969238,8.213053703308105,0.00048828125
