step,loss,train_unfolded_mean_wsr,grad_norm,eta_min,eta_mean,eta_max,train_layer_1_wsr,train_layer_2_wsr,train_layer_3_wsr,train_layer_4_wsr,train_layer_5_wsr,eval_unfolded_mean_wsr,eval_wmmse_mean_wsr,eval_rzf_mean_wsr,eval_gap_to_wmmse,eval_relative_wsr_percent,eval_mean_power,eval_power_utilization,eval_power_violation_ratio,eval_mean_wsr,eval_std_wsr,eval_p10_wsr,eval_p50_wsr,eval_p90_wsr,eval_mean_user_rate,eval_mean_min_user_rate,eval_mean_jain_fairness,eval_gap_to_reference,eval_mean_abs_wsr_gap,eval_p90_abs_wsr_gap,eval_win_rate_vs_reference,eval_layer_1_wsr,eval_layer_1_relative_percent,eval_layer_2_wsr,eval_layer_2_relative_percent,eval_layer_3_wsr,eval_layer_3_relative_percent,eval_layer_4_wsr,eval_layer_4_relative_percent,eval_layer_5_wsr,eval_layer_5_relative_percent
1000,-2.821018695831299,2.9384007453918457,0.10576748924680635,0.5471509695053101,0.5736662149429321,0.6522331237792969,1.4293829202651978,3.697896718978882,2.5586485862731934,3.4807634353637695,2.9384007453918457,2.9355454444885254,5.532153129577637,4.152700901031494,0.46936656022884793,53.06334397711521,1.0,1.0,0.1884765625,2.9355455690820236,0.8985715739348077,1.9384002566337586,2.7778098583221436,4.230844116210937,0.7338863914795133,0.1696835018764684,0.6603835693321588,0.46936656022884793,2.5966076850891113,4.024655818939209,0.0,1.4181981086730957,25.63555410443548,3.7137231826782227,67.12979730844425,2.589289903640747,46.804378747166595,3.4935388565063477,63.149713586707406,2.9355454444885254,53.06334397711521
1100,-2.8334360122680664,2.9179582595825195,0.11776695043813264,0.5324773192405701,0.5624966025352478,0.6474215388298035,1.4260656833648682,3.7152419090270996,2.592757225036621,3.5151572227478027,2.9179582595825195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,-2.84686017036438,2.9448132514953613,0.10034493397359032,0.5185331702232361,0.5507516264915466,0.6394625902175903,1.4306758642196655,3.7724757194519043,2.536466598510742,3.549870014190674,2.9448132514953613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,-2.8456828594207764,3.0121400356292725,0.10929702636075668,0.5042984485626221,0.5397894382476807,0.6358489990234375,1.3983852863311768,3.693060874938965,2.6314477920532227,3.493379592895508,3.0121400356292725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,-2.84507155418396,2.992806911468506,0.10980607132665635,0.49044179916381836,0.5285168886184692,0.6286747455596924,1.3866304159164429,3.725343942642212,2.6019086837768555,3.518667221069336,2.992806911468506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,-2.8609046936035156,2.997389793395996,0.1117170717206688,0.4764397442340851,0.5175901055335999,0.6216803789138794,1.4018809795379639,3.722776174545288,2.6294283866882324,3.5530481338500977,2.997389793395996,3.011300802230835,5.518906593322754,4.1527557373046875,0.45436641274665446,54.56335872533456,1.0,1.0,0.16064453125,3.0113008409389295,0.8946678906218236,1.9891826152801513,2.874785542488098,4.234485626220702,0.752825209873348,0.17038125636767398,0.658005707640701,0.45436641274665446,2.507606029510498,4.014532089233398,0.0,1.4192092418670654,25.715406083954136,3.7579236030578613,68.09181383146654,2.5998661518096924,47.10835575574396,3.5908517837524414,65.06455079520573,3.011300802230835,54.56335872533456
1600,-2.88641357421875,3.0177667140960693,0.11613287427549647,0.463050901889801,0.506806492805481,0.6158868670463562,1.444124698638916,3.754639148712158,2.615375518798828,3.600161552429199,3.0177667140960693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,-2.8900296688079834,3.030078887939453,0.12425204481609628,0.4496087431907654,0.49620193243026733,0.6067155599594116,1.4344611167907715,3.779883861541748,2.648998260498047,3.5567262172698975,3.030078887939453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,-2.9457123279571533,3.1566784381866455,0.1306420699743306,0.4365561902523041,0.48566752672195435,0.6008599996566772,1.4517923593521118,3.7718777656555176,2.7387335300445557,3.609480142593384,3.1566784381866455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,-2.940711736679077,3.2063112258911133,0.11585512908440221,0.42298686504364014,0.4748336374759674,0.5917505621910095,1.4414397478103638,3.7514922618865967,2.742302894592285,3.5620129108428955,3.2063112258911133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,-2.9323697090148926,3.2010154724121094,0.14288986432147815,0.4089333117008209,0.46436744928359985,0.5830516219139099,1.4395365715026855,3.6920104026794434,2.7981605529785156,3.53112530708313,3.2010154724121094,3.136335611343384,5.528285026550293,4.161669731140137,0.43267476327998056,56.73252367200194,1.0,1.0,0.17041015625,3.1363354891363997,0.9106953881340449,2.067990946769714,3.0431413650512695,4.408662605285644,0.7840838728054098,0.17784210027496805,0.6635509809333452,0.43267476327998056,2.39194917678833,3.9118199348449707,0.0,1.4508869647979736,26.244793056615283,3.757922649383545,67.97628254215626,2.7280917167663574,49.34788462722796,3.638019561767578,65.80738048591066,3.136335611343384,56.73252367200194
2100,-2.9512100219726562,3.1233646869659424,0.12648891529183398,0.39563798904418945,0.453666627407074,0.5729532241821289,1.436286211013794,3.7929649353027344,2.7399871349334717,3.663447380065918,3.1233646869659424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,-2.936724901199341,3.1270899772644043,0.12067591196835414,0.38252902030944824,0.44284290075302124,0.5611751079559326,1.416534662246704,3.772205114364624,2.744009494781494,3.6237854957580566,3.1270899772644043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,-3.0020759105682373,3.281568765640259,0.13843354712498157,0.37001731991767883,0.43212398886680603,0.5499328970909119,1.4281185865402222,3.858302593231201,2.8050668239593506,3.637322425842285,3.281568765640259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,-3.0032811164855957,3.277590274810791,0.13048983820360496,0.3575487434864044,0.4220000207424164,0.5393015146255493,1.436401605606079,3.861447334289551,2.7981579303741455,3.642808675765991,3.277590274810791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,-2.9998939037323,3.233157157897949,0.12892688961676635,0.34553173184394836,0.41251125931739807,0.5309425592422485,1.4635499715805054,3.819976329803467,2.7875702381134033,3.6952154636383057,3.233157157897949,3.274020195007324,5.5233869552612305,4.158644676208496,0.4072441019384494,59.27558980615506,1.0,1.0,0.16552734375,3.2740201780979987,0.9109621123032168,2.155575966835022,3.189775228500366,4.514507532119751,0.8185050452692468,0.18419978973252693,0.6679666934237655,0.4072441019384494,2.249366283416748,3.7953617572784424,0.0,1.4447855949401855,26.1576023306492,3.846039295196533,69.63190025158455,2.8403501510620117,51.42406595932,3.6757829189300537,66.54943694337284,3.274020195007324,59.27558980615506
2600,-3.021735429763794,3.3113503456115723,0.15917698442469222,0.33389583230018616,0.4022602140903473,0.5170882344245911,1.443432331085205,3.818673610687256,2.840426206588745,3.6947946548461914,3.3113503456115723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,-3.014317750930786,3.2696189880371094,0.14072770765504983,0.3229408264160156,0.3924587368965149,0.5054444074630737,1.5047712326049805,3.767521381378174,2.866757869720459,3.662919521331787,3.2696189880371094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,-3.086324453353882,3.4243693351745605,0.1471921859084391,0.31176766753196716,0.38321179151535034,0.49425995349884033,1.4766573905944824,3.8859925270080566,2.915645122528076,3.7289557456970215,3.4243693351745605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,-3.0969295501708984,3.4425625801086426,0.13535010019148228,0.3010382354259491,0.3741742968559265,0.4827662706375122,1.5200190544128418,3.787627696990967,3.0170161724090576,3.717421531677246,3.4425625801086426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,-3.078778028488159,3.464804172515869,0.23480917134792775,0.29087206721305847,0.3650738596916199,0.4721684455871582,1.4934813976287842,3.7847986221313477,3.028994560241699,3.6218109130859375,3.464804172515869,3.4912843704223633,5.506551265716553,4.149460315704346,0.36597623413426045,63.40237658657395,1.0,1.0,0.18359375,3.4912842112098588,0.9266693175345209,2.2578402280807497,3.506630539894104,4.707544660568237,0.8728210530777791,0.20571473356315714,0.6749871585124576,0.36597623413426045,2.0152671337127686,3.736900568008423,0.0,1.4611761569976807,26.535232062486603,3.823591947555542,69.43714428595241,3.0519893169403076,55.424696323846184,3.710956573486328,67.39166484457367,3.4912843704223633,63.40237658657395
3100,-3.1196448802948,3.504452705383301,0.1687090108681519,0.28133532404899597,0.35566890239715576,0.46099400520324707,1.4827642440795898,3.9159369468688965,2.9550538063049316,3.740015745162964,3.504452705383301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,-3.154493808746338,3.61958646774292,0.1470599248087543,0.2720332145690918,0.3462600111961365,0.4490680694580078,1.5416536331176758,3.7714693546295166,3.215017795562744,3.624741315841675,3.61958646774292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,-3.179047107696533,3.5641493797302246,0.2424816913550869,0.2631145715713501,0.3371258080005646,0.4370498061180115,1.5510362386703491,3.8761048316955566,3.079141616821289,3.8248019218444824,3.5641493797302246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,-3.1820638179779053,3.6325132846832275,0.17755089186401696,0.25450730323791504,0.3282387852668762,0.4271154999732971,1.5264849662780762,3.8692734241485596,3.1614880561828613,3.7205581665039062,3.6325132846832275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,-3.2035083770751953,3.709418773651123,0.18081825480976607,0.2462449073791504,0.319219172000885,0.4206297993659973,1.4974119663238525,3.8492913246154785,3.2574033737182617,3.7040152549743652,3.709418773651123,3.6790401935577393,5.491016864776611,4.145153045654297,0.32998927445337356,67.00107255466264,1.0,1.0,0.17236328125,3.6790402039769106,0.9055740009417679,2.4189775705337526,3.72511887550354,4.7953449249267575,0.9197600509633626,0.20366231239768595,0.6743709738133647,0.32998927445337356,1.8119767904281616,3.565816879272461,0.0,1.5045640468597412,27.4004630455811,3.85227108001709,70.1558777706251,3.220219135284424,58.6452239100058,3.7133045196533203,67.62507949070718,3.6790401935577393,67.00107255466264
3600,-3.208446502685547,3.7340641021728516,0.19052149198100884,0.2385290116071701,0.31049951910972595,0.414583295583725,1.4816616773605347,3.844313859939575,3.240706205368042,3.741485357284546,3.7340641021728516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,-3.261054754257202,3.690861225128174,0.19169909593342108,0.23049688339233398,0.3017714023590088,0.4084306061267853,1.5603535175323486,3.8844170570373535,3.355686664581299,3.8139548301696777,3.690861225128174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,-3.2874488830566406,3.803363084793091,0.16433941654506048,0.22319230437278748,0.29366374015808105,0.4025731086730957,1.6430656909942627,3.8881144523620605,3.2851579189300537,3.8175415992736816,3.803363084793091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900,-3.3256824016571045,3.9231185913085938,0.18518591454039984,0.21635474264621735,0.2857130169868469,0.3960699737071991,1.568028450012207,3.9162275791168213,3.394554853439331,3.8264832496643066,3.9231185913085938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,-3.3404319286346436,3.943659543991089,0.20925085066493687,0.20964853465557098,0.27760687470436096,0.38905060291290283,1.581648826599121,3.8902885913848877,3.4480271339416504,3.8385374546051025,3.943659543991089,3.8805599212646484,5.49705696105957,4.137084007263184,0.29406590676537914,70.59340932346208,1.0,1.0,0.17431640625,3.8805600875930395,0.8818369689317087,2.6643508434295655,3.962952733039856,4.940710496902466,0.9701400221054562,0.20946719735885966,0.6779802875715939,0.29406590676537914,1.616497278213501,3.3333961963653564,0.0,1.5918424129486084,28.958084739252495,3.8751349449157715,70.49472058169887,3.4387192726135254,62.55564199121387,3.8326940536499023,69.72265488242533,3.8805599212646484,70.59340932346208
4100,-3.3646867275238037,3.893059730529785,0.1967193290817064,0.20349712669849396,0.2700173258781433,0.3821236491203308,1.6979639530181885,3.900434732437134,3.4065263271331787,3.9254488945007324,3.893059730529785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,-3.3972413539886475,3.984339714050293,0.20085246459634903,0.1975744366645813,0.26241034269332886,0.37419360876083374,1.648943305015564,3.8898732662200928,3.5708329677581787,3.8922154903411865,3.984339714050293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,-3.4238929748535156,4.035865306854248,0.21945388829121268,0.1914467215538025,0.2549472451210022,0.3659175634384155,1.70029616355896,3.902130126953125,3.5565037727355957,3.9246699810028076,4.035865306854248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,-3.42444109916687,4.097142219543457,0.23194417828952596,0.18495872616767883,0.24797344207763672,0.35799917578697205,1.6628637313842773,3.8770735263824463,3.541006565093994,3.944119453430176,4.097142219543457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,-3.4677951335906982,4.129836559295654,0.2621592046498639,0.1787201464176178,0.24093051254749298,0.35022544860839844,1.6712548732757568,3.9402523040771484,3.622129201889038,3.9755024909973145,4.129836559295654,4.119341850280762,5.521554946899414,4.161621570587158,0.25395257497275364,74.60474250272463,1.0,1.0,0.19189453125,4.1193420581985265,0.84909772916553,2.9763294219970704,4.183243751525879,5.134166622161865,1.0298355154885865,0.2086328584805459,0.6823537769561842,0.25395257497275364,1.4022127389907837,2.988908052444458,0.0,1.738821029663086,31.491510025441425,3.8838679790496826,70.34011281968023,3.6720712184906006,66.50429550742085,3.970912218093872,71.91655713439394,4.119341850280762,74.60474250272463
4600,-3.520601987838745,4.119011402130127,0.27189581725564027,0.1727527230978012,0.23415398597717285,0.3424731492996216,1.8065358400344849,3.956315517425537,3.710721492767334,4.010425567626953,4.119011402130127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,-3.5317718982696533,4.2314863204956055,0.24546449684280394,0.16695410013198853,0.2276112139225006,0.33469367027282715,1.8250927925109863,3.8123092651367188,3.760753631591797,4.029216766357422,4.2314863204956055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,-3.548326253890991,4.216391563415527,0.2521149463114806,0.16144511103630066,0.22109171748161316,0.3269481360912323,1.9051226377487183,3.8115782737731934,3.786444664001465,4.0220947265625,4.216391563415527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,-3.603203535079956,4.317141532897949,0.2692586930500056,0.15613389015197754,0.2147814780473709,0.31796392798423767,1.7532280683517456,3.945695400238037,3.8868041038513184,4.113147735595703,4.317141532897949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,-3.5972983837127686,4.287615776062012,0.27524110779877087,0.15100932121276855,0.20867028832435608,0.31016501784324646,1.818427562713623,3.9243435859680176,3.784205436706543,4.171899795532227,4.287615776062012,4.303934097290039,5.50428581237793,4.148476600646973,0.2180758332695158,78.19241667304843,1.0,1.0,0.1904296875,4.3039343021810055,0.8023078710548055,3.3050830602645873,4.349948167800903,5.266248035430908,1.0759835747778195,0.2029350860413977,0.681983630236529,0.2180758332695158,1.2003519535064697,2.6250791549682617,0.0,1.9070408344268799,34.64647184814357,3.8973143100738525,70.80508612597204,3.8498010635375977,69.94188155855281,4.118352890014648,74.82084016700908,4.303934097290039,78.19241667304843
