step,loss,train_unfolded_mean_wsr,grad_norm,eta_min,eta_mean,eta_max,train_layer_1_wsr,train_layer_2_wsr,train_layer_3_wsr,train_layer_4_wsr,train_layer_5_wsr,train_layer_6_wsr,eval_unfolded_mean_wsr,eval_wmmse_mean_wsr,eval_rzf_mean_wsr,eval_gap_to_wmmse,eval_relative_wsr_percent,eval_mean_power,eval_power_utilization,eval_power_violation_ratio,eval_mean_wsr,eval_std_wsr,eval_p10_wsr,eval_p50_wsr,eval_p90_wsr,eval_mean_user_rate,eval_mean_min_user_rate,eval_mean_jain_fairness,eval_gap_to_reference,eval_mean_abs_wsr_gap,eval_p90_abs_wsr_gap,eval_win_rate_vs_reference,eval_layer_1_wsr,eval_layer_1_relative_percent,eval_layer_2_wsr,eval_layer_2_relative_percent,eval_layer_3_wsr,eval_layer_3_relative_percent,eval_layer_4_wsr,eval_layer_4_relative_percent,eval_layer_5_wsr,eval_layer_5_relative_percent,eval_layer_6_wsr,eval_layer_6_relative_percent
4500,-4.7527852058410645,7.563436508178711,0.6305848932886756,0.010807977989315987,0.3479926586151123,0.7657685875892639,1.8660192489624023,5.428955078125,2.9642345905303955,5.98482608795166,4.709240913391113,7.563436508178711,7.792362689971924,13.283995628356934,9.991520881652832,0.4134021940403376,58.65978059596624,0.9974137544631958,0.9974137544631958,0.158203125,7.792362440159195,2.495784100363874,4.1430346965789795,8.007109642028809,10.741528511047363,1.948090611594617,0.35333624090274346,0.6349186489539739,0.4134021940403376,5.491918087005615,9.729766845703125,0.0009765625,1.8094370365142822,13.621180608127672,5.7821807861328125,43.52742162749414,2.9497146606445312,22.205025830841638,6.083373069763184,45.79475362651577,4.608685493469238,34.6935185948964,7.792362689971924,58.65978059596624
4600,-4.828530311584473,7.7251691818237305,0.6816326239261122,0.010021760128438473,0.346966952085495,0.766219973564148,1.7797596454620361,5.7415666580200195,3.017366886138916,6.089648723602295,4.617670059204102,7.7251691818237305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,-4.963770866394043,7.970001220703125,0.3303740264194099,0.009415317326784134,0.34608423709869385,0.7679840922355652,1.79673171043396,5.870498180389404,2.995357036590576,6.20996618270874,4.940071105957031,7.970001220703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,-4.942885875701904,8.240275382995605,0.4129814935768206,0.008898629806935787,0.34738627076148987,0.7730088233947754,1.9486769437789917,5.253429412841797,3.197113037109375,5.851372718811035,5.166447162628174,8.240275382995605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,-4.933016777038574,8.17232894897461,1.6531250461513463,0.008368819952011108,0.3464159071445465,0.7745910286903381,1.779386043548584,5.610095024108887,2.897986888885498,6.240546226501465,4.897756576538086,8.17232894897461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,-4.993717193603516,8.283266067504883,0.3174181170268101,0.007973181083798409,0.3449828326702118,0.7699933648109436,1.8121142387390137,5.565728664398193,3.0638680458068848,5.9832963943481445,5.254029750823975,8.283266067504883,8.42486572265625,13.255306243896484,9.924802780151367,0.36441561080223633,63.558438919776364,0.991675615310669,0.991675615310669,0.15234375,8.424865558474266,2.4542147892365436,5.348347425460815,8.608145713806152,11.335262298583984,2.1062163896581074,0.32843911249942215,0.6384011151691278,0.36441561080223633,4.832507133483887,8.38825511932373,0.002685546875,1.798871636390686,13.57095493149388,5.820760726928711,43.91268387034761,2.9812347888946533,22.49087824936061,6.143396377563477,46.346695161360415,5.0798234939575195,38.32294328391369,8.42486572265625,63.558438919776364
5100,-5.13190221786499,8.65296745300293,0.4535049949799911,0.00756768649443984,0.3443857729434967,0.7658393383026123,1.828518033027649,5.8345136642456055,3.1596217155456543,5.855686187744141,5.4601054191589355,8.65296745300293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,-5.100654602050781,8.624831199645996,0.39323186768199947,0.007165543269366026,0.3438241183757782,0.7648584842681885,1.8018152713775635,5.904585838317871,2.96822190284729,6.198132514953613,5.106341361999512,8.624831199645996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,-5.175904273986816,8.661772727966309,0.4937976506333376,0.006955871358513832,0.34386441111564636,0.7642868757247925,1.940177321434021,5.789800643920898,3.213653087615967,6.254262924194336,5.195756435394287,8.661772727966309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,-5.306997299194336,9.252213478088379,0.4533382933213233,0.006619433872401714,0.34216856956481934,0.7617822885513306,1.730920433998108,5.965810775756836,2.948759078979492,6.144289493560791,5.799992561340332,9.252213478088379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,-5.357667446136475,9.536099433898926,0.5297885033286406,0.006287960801273584,0.3414855897426605,0.7617807984352112,1.8168513774871826,5.880348205566406,3.0009708404541016,6.348670482635498,5.563063621520996,9.536099433898926,9.184781074523926,13.263572692871094,9.984440803527832,0.30751832200832563,69.24816779916743,0.991682767868042,0.991682767868042,0.14794921875,9.184781456016935,2.4155382238024585,6.163520574569702,9.373433589935303,12.103753089904785,2.2961953620058266,0.2887314412985885,0.6319973379500464,0.30751832200832563,4.08599853515625,7.551746845245361,0.0068359375,1.8089008331298828,13.638111502959765,5.810425281524658,43.8073919906033,3.043196439743042,22.944017499739715,6.1473588943481445,46.347685021941544,5.779811859130859,43.57658372270537,9.184781074523926,69.24816779916743
5600,-5.359992980957031,9.635869979858398,1.659794451615184,0.0059563880786299706,0.3405853509902954,0.7637661099433899,1.8480749130249023,5.583840370178223,3.0275518894195557,6.458486557006836,5.606132507324219,9.635869979858398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,-5.387917995452881,9.322942733764648,0.7655868910043881,0.005794748663902283,0.34081795811653137,0.7626594305038452,1.727829933166504,6.1229352951049805,2.888734817504883,6.427671432495117,5.837393760681152,9.322942733764648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,-5.444418907165527,9.331306457519531,3.6077192728149496,0.005533231887966394,0.33993014693260193,0.7621152400970459,1.78671133518219,6.165427207946777,2.9319820404052734,6.437243938446045,6.0138373374938965,9.331306457519531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900,-5.513620376586914,9.664667129516602,0.4173596302068965,0.0053009940311312675,0.33934661746025085,0.7624772787094116,1.734140396118164,6.12246036529541,2.9525389671325684,6.389219284057617,6.218696594238281,9.664667129516602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,-5.470867156982422,9.782297134399414,2.7439290572635375,0.005129683762788773,0.33903515338897705,0.7612818479537964,1.8572911024093628,5.643811225891113,3.054856777191162,5.626650810241699,6.860298156738281,9.782297134399414,10.004216194152832,13.296396255493164,10.000093460083008,0.24759942454183612,75.24005754581638,0.9862838983535767,0.9862838983535767,0.153076171875,10.004216187051497,2.2305836728955106,7.218753814697266,10.114853382110596,12.72285270690918,2.5010540470909,0.26232036448393814,0.6322826996196874,0.24759942454183612,3.3040337562561035,6.1111860275268555,0.011962890625,1.8106322288513184,13.617465921288925,5.809399604797363,43.6915348577801,3.1159377098083496,23.434452839212405,6.054780006408691,45.53700032749302,6.572597503662109,49.43142019362397,10.004216194152832,75.24005754581638
6100,-5.592076778411865,9.942605972290039,0.5218787255982228,0.004931188654154539,0.33697250485420227,0.7626886963844299,1.7830742597579956,5.880738258361816,2.9371862411499023,6.377749443054199,6.631108283996582,9.942605972290039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,-5.710361003875732,10.33575439453125,1.5949917611892919,0.004750253167003393,0.3368039131164551,0.7639557719230652,1.8966658115386963,5.720101356506348,3.1976633071899414,6.223968505859375,6.888011932373047,10.33575439453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,-5.637436866760254,10.051563262939453,0.7294358074661164,0.004582895431667566,0.33827587962150574,0.7648233771324158,1.7201762199401855,5.940116882324219,3.0477523803710938,6.328571319580078,6.7364397048950195,10.051563262939453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,-5.736965179443359,10.481060028076172,1.357638071530945,0.0043902769684791565,0.3377484977245331,0.7664439678192139,1.7551586627960205,5.825590133666992,3.1424551010131836,6.231098175048828,6.98643159866333,10.481060028076172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,-5.811837673187256,10.595294952392578,0.42943530918229283,0.004236308392137289,0.33698204159736633,0.7773850560188293,1.8606914281845093,5.611282825469971,3.2184255123138428,6.052201271057129,7.53312873840332,10.595294952392578,10.48005199432373,13.323281288146973,9.939554214477539,0.21340308234374025,78.65969176562598,0.9820784330368042,0.9820784330368042,0.142822265625,10.480052305734716,2.0676615379501024,7.85748553276062,10.548353672027588,13.08887243270874,2.6200130776006363,0.25770515689416756,0.6408486010308149,0.21340308234374025,2.8595824241638184,5.296236991882324,0.01611328125,1.8109538555145264,13.592401273743558,5.832888126373291,43.779666586807764,3.1663265228271484,23.76536571095338,6.063168525695801,45.50807263290226,7.209047317504883,54.10864757406567,10.48005199432373,78.65969176562598
6600,-5.684538841247559,10.378583908081055,0.3323018261822283,0.004078742582350969,0.33620691299438477,0.7835816740989685,1.7307093143463135,5.951900005340576,2.9714317321777344,6.0593671798706055,7.015239715576172,10.378583908081055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,-5.853030204772949,10.787899017333984,0.3692368074280251,0.003964359872043133,0.33581671118736267,0.7956020832061768,1.7896928787231445,6.093289375305176,3.1602401733398438,5.627034664154053,7.660022735595703,10.787899017333984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6800,-5.711300849914551,10.4406099319458,0.3109737078034085,0.003809941466897726,0.33474206924438477,0.8029858469963074,1.7857413291931152,5.848466396331787,3.140900135040283,5.623518943786621,7.428565979003906,10.4406099319458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900,-5.967883586883545,10.942124366760254,0.3555596832670749,0.003701780689880252,0.33484402298927307,0.81436687707901,1.8405604362487793,5.847690582275391,3.1988067626953125,6.023087978363037,7.955029487609863,10.942124366760254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
