step,loss,train_unfolded_mean_wsr,grad_norm,eta_min,eta_mean,eta_max,train_layer_1_wsr,train_layer_2_wsr,train_layer_3_wsr,train_layer_4_wsr,train_layer_5_wsr,train_layer_6_wsr,eval_unfolded_mean_wsr,eval_wmmse_mean_wsr,eval_rzf_mean_wsr,eval_gap_to_wmmse,eval_relative_wsr_percent,eval_mean_power,eval_power_utilization,eval_power_violation_ratio,eval_mean_wsr,eval_std_wsr,eval_p10_wsr,eval_p50_wsr,eval_p90_wsr,eval_mean_user_rate,eval_mean_min_user_rate,eval_mean_jain_fairness,eval_gap_to_reference,eval_mean_abs_wsr_gap,eval_p90_abs_wsr_gap,eval_win_rate_vs_reference,eval_layer_1_wsr,eval_layer_1_relative_percent,eval_layer_2_wsr,eval_layer_2_relative_percent,eval_layer_3_wsr,eval_layer_3_relative_percent,eval_layer_4_wsr,eval_layer_4_relative_percent,eval_layer_5_wsr,eval_layer_5_relative_percent,eval_layer_6_wsr,eval_layer_6_relative_percent
1600,-3.590803861618042,4.615387916564941,0.21899779794077978,0.11384230852127075,0.29871031641960144,0.5819762945175171,1.4004740715026855,3.821091651916504,3.22072696685791,4.246958255767822,4.2401838302612305,4.615387916564941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,-3.6800038814544678,4.727348804473877,0.19922874463011495,0.09855550527572632,0.2842637598514557,0.5785202980041504,1.4834494590759277,3.774632692337036,3.4414591789245605,4.310971260070801,4.342162132263184,4.727348804473877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,-3.8013830184936523,4.797595977783203,0.20724440344143732,0.08624199032783508,0.2696768343448639,0.5732433795928955,1.5409138202667236,3.7470502853393555,3.6937718391418457,4.380239963531494,4.648727893829346,4.797595977783203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,-3.8889169692993164,4.889631748199463,0.18896748543403413,0.07614326477050781,0.255680114030838,0.5676284432411194,1.6345702409744263,3.803673028945923,3.812807559967041,4.387744903564453,4.805074691772461,4.889631748199463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,-3.838578701019287,4.970630168914795,0.18254969364475945,0.06794112175703049,0.2436150163412094,0.5586715340614319,1.3257237672805786,3.6976382732391357,3.8587560653686523,4.429643154144287,4.749077796936035,4.970630168914795,4.916931629180908,5.5209479331970215,4.148677825927734,0.10940445577909026,89.05955442209097,1.0,1.0,0.1845703125,4.9169317017513094,0.7682593733782831,3.9722342491149902,4.930180549621582,5.8774707317352295,1.2292329247065157,0.11325485577109508,0.618568814606472,0.10940445577909026,0.6051008701324463,1.49131441116333,0.00732421875,1.494870662689209,27.076340526609034,3.7892165184020996,68.63344056584634,3.87571382522583,70.2001517152783,4.512598991394043,81.73594545712238,4.78360652923584,86.64465934323331,4.916931629180908,89.05955442209097
2100,-3.9150285720825195,4.860883712768555,0.16000250670957916,0.061377186328172684,0.23091137409210205,0.5481255054473877,1.5588364601135254,3.6372604370117188,4.057085990905762,4.554548263549805,4.821556568145752,4.860883712768555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,-4.057690620422363,5.071416854858398,0.16180847001168286,0.05590598285198212,0.2220272570848465,0.5478919148445129,1.4053651094436646,3.927872657775879,4.258520603179932,4.725165367126465,4.957802772521973,5.071416854858398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,-4.0832672119140625,5.074281692504883,0.17381645013414423,0.05140995234251022,0.2151809185743332,0.5551639795303345,1.4950039386749268,3.8593051433563232,4.315702438354492,4.729287624359131,5.026021480560303,5.074281692504883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,-4.106075286865234,5.063762187957764,0.16554254557703252,0.047571513801813126,0.20988686382770538,0.5640696287155151,1.5136361122131348,3.854250907897949,4.314701557159424,4.8511857986450195,5.038914203643799,5.063762187957764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,-4.1344075202941895,5.132143020629883,0.10380991453118246,0.04446415975689888,0.20453864336013794,0.5657650232315063,1.5046228170394897,3.8357961177825928,4.505100250244141,4.785034656524658,5.043745994567871,5.132143020629883,5.130250930786133,5.521414279937744,4.1496262550354,0.0708447744218211,92.9155225578179,1.0,1.0,0.177734375,5.130251101218164,0.7729064706429836,4.130753993988037,5.141712427139282,6.119506597518921,1.2825627768580221,0.08435133525668126,0.5970184885091631,0.0708447744218211,0.3950079083442688,0.9772093296051025,0.018310546875,1.5422488451004028,27.932134176278332,3.8217310905456543,69.2165249115983,4.471022605895996,80.97603945680396,4.894807815551758,88.65134125756904,5.070436000823975,91.8321963133175,5.130250930786133,92.9155225578179
2600,-4.186634063720703,5.175845146179199,0.12857301584278222,0.04180433973670006,0.201340913772583,0.5782901644706726,1.6514976024627686,3.7219719886779785,4.5673136711120605,4.9005632400512695,5.1026129722595215,5.175845146179199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,-4.2294816970825195,5.251777172088623,0.10124534825836078,0.03954800218343735,0.19739530980587006,0.5896781086921692,1.468702793121338,3.924664258956909,4.556901931762695,4.993711471557617,5.181131362915039,5.251777172088623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,-4.2558979988098145,5.22137975692749,0.10623757626321724,0.0376078300178051,0.19461561739444733,0.5984467267990112,1.4562015533447266,3.9794864654541016,4.678061485290527,5.052412986755371,5.147843360900879,5.22137975692749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,-4.231083869934082,5.224118232727051,0.15767078551930175,0.036055099219083786,0.19223719835281372,0.6098382472991943,1.560667634010315,3.867774486541748,4.551133155822754,5.019968509674072,5.162837982177734,5.224118232727051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,-4.192208290100098,5.1525421142578125,0.12110235199062781,0.03461086004972458,0.19026271998882294,0.6203151941299438,1.5559971332550049,3.7624077796936035,4.676551818847656,4.910308837890625,5.0954389572143555,5.1525421142578125,5.187441825866699,5.512001991271973,4.152463436126709,0.058882447052668166,94.11175529473319,1.0,1.0,0.1611328125,5.187441740417853,0.8100412542949905,4.148481130599976,5.185816764831543,6.2254438400268555,1.29686043494503,0.08518488139394209,0.5947712177432537,0.058882447052668166,0.32718437910079956,0.8089768886566162,0.01904296875,1.5728756189346313,28.535468989764787,3.855403184890747,69.94560580703016,4.654010772705078,84.43412720232162,4.976123809814453,90.27797554670589,5.122319221496582,92.93028612122352,5.187441825866699,94.11175529473319
3100,-4.353358268737793,5.315822601318359,0.11891816820751262,0.03328615799546242,0.18865178525447845,0.6297800540924072,1.616285800933838,4.081239700317383,4.732902526855469,5.114343643188477,5.259554862976074,5.315822601318359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,-4.313188552856445,5.244507789611816,0.12806778653814574,0.0321548767387867,0.18681137263774872,0.6379337906837463,1.6384055614471436,4.006529331207275,4.729552268981934,5.05891227722168,5.201225280761719,5.244507789611816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,-4.357810974121094,5.34786319732666,0.16106545167378794,0.031162025406956673,0.18435980379581451,0.6411428451538086,1.6850709915161133,3.900123357772827,4.8128252029418945,5.13375186920166,5.267232894897461,5.34786319732666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,-4.218616008758545,5.169976234436035,0.06986123217722995,0.030265621840953827,0.18300819396972656,0.648779034614563,1.6300380229949951,3.8544397354125977,4.645929336547852,4.94788932800293,5.063424110412598,5.169976234436035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,-4.298314571380615,5.242521286010742,0.08875287217543097,0.029380740597844124,0.1808774620294571,0.6505501866340637,1.6205143928527832,3.9935848712921143,4.727353096008301,5.052099227905273,5.15381383895874,5.242521286010742,5.202882289886475,5.50832462310791,4.150786399841309,0.05545104076475048,94.45489592352496,1.0,1.0,0.164306640625,5.2028825640445575,0.8100761828288096,4.1964333057403564,5.168691158294678,6.254798173904419,1.3007206411386623,0.0863766296043266,0.5937606423490908,0.05545104076475048,0.30925071239471436,0.7453314065933228,0.019287109375,1.6508562564849854,29.970206359289303,3.9371488094329834,71.47633951921235,4.729264736175537,85.85668165481482,5.004516124725342,90.85368904604773,5.133848190307617,93.2016273835908,5.202882289886475,94.45489592352496
3600,-4.248886585235596,5.167896270751953,0.15584544021534358,0.0286516435444355,0.17874954640865326,0.6518174409866333,1.673919677734375,3.871490716934204,4.697866439819336,4.978379249572754,5.103766918182373,5.167896270751953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,-4.319597244262695,5.2377119064331055,0.07520879897020141,0.0279635451734066,0.1778188794851303,0.6606204509735107,1.800463080406189,3.864915370941162,4.802331924438477,5.041891098022461,5.1702680587768555,5.2377119064331055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,-4.309558868408203,5.152889251708984,0.17045663675195746,0.027303723618388176,0.1756494790315628,0.661506712436676,2.0244224071502686,3.9193522930145264,4.69866418838501,4.978074073791504,5.083948612213135,5.152889251708984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900,-4.329202175140381,5.206019401550293,0.20988300562739118,0.026616431772708893,0.17320604622364044,0.6613671779632568,1.808738112449646,4.01456880569458,4.7994794845581055,5.019227027893066,5.127179145812988,5.206019401550293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,-4.3685503005981445,5.228890895843506,0.27564657775599244,0.025996549054980278,0.1722685545682907,0.6683675050735474,1.954193353652954,4.055564880371094,4.751433372497559,5.0510077476501465,5.1702094078063965,5.228890895843506,5.211359977722168,5.5089311599731445,4.151606559753418,0.05401613736128574,94.59838626387143,1.0,1.0,0.1630859375,5.211360015615355,0.8067741170233441,4.183181285858154,5.197683334350586,6.2452712059021,1.3028400034122607,0.09770004954502565,0.60344561240667,0.05401613736128574,0.30084943771362305,0.7523190975189209,0.01806640625,1.9207748174667358,34.86656053033887,4.081695556640625,74.09233185372611,4.794252395629883,87.02690696997662,5.02808952331543,91.27159837916619,5.1438703536987305,93.37329155740996,5.211359977722168,94.59838626387143
4100,-4.414805889129639,5.164371013641357,0.3706156210331806,0.025454513728618622,0.1694556027650833,0.6600195169448853,2.2686121463775635,4.144165992736816,4.793719291687012,5.010867595672607,5.107097625732422,5.164371013641357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,-4.442121505737305,5.234652519226074,0.5900162703485138,0.02486664429306984,0.167758047580719,0.6620551347732544,2.2582156658172607,4.107236862182617,4.815643787384033,5.0599188804626465,5.177061080932617,5.234652519226074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,-4.481067180633545,5.225240230560303,0.47174678348966953,0.02438526041805744,0.16510538756847382,0.6566489338874817,2.5400452613830566,4.097166538238525,4.826873779296875,5.0581278800964355,5.138948917388916,5.225240230560303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,-4.51308536529541,5.205726623535156,0.48772294741894795,0.023853709921240807,0.16146548092365265,0.6646929979324341,2.587756872177124,4.264492988586426,4.82838249206543,5.04664421081543,5.145507335662842,5.205726623535156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,-4.6436567306518555,5.345640182495117,0.21888461398823783,0.023299269378185272,0.15847456455230713,0.6849839687347412,2.7151849269866943,4.31689453125,5.009772300720215,5.183742523193359,5.290707588195801,5.345640182495117,5.295605659484863,5.513327598571777,4.1550984382629395,0.03949011467109532,96.05098853289047,1.0,1.0,0.1552734375,5.295605610939674,0.7700197958288734,4.340709447860718,5.272073984146118,6.296738862991333,1.3239014035157437,0.10660457713095814,0.6277809666676318,0.03949011467109532,0.21977059543132782,0.595463752746582,0.010986328125,2.9380083084106445,53.28920249853705,4.329167366027832,78.5218597775561,4.961827278137207,89.99696080861519,5.154300212860107,93.4880092051001,5.241455078125,95.06881251683275,5.295605659484863,96.05098853289047
4600,-4.645746231079102,5.274918556213379,1.2491017929207207,0.02278803661465645,0.15609045326709747,0.7083202004432678,2.9529519081115723,4.310385704040527,4.957920074462891,5.149876594543457,5.228422164916992,5.274918556213379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,-4.909165382385254,5.435573577880859,1.8861938125402082,0.02233821153640747,0.1517927348613739,0.731758713722229,3.5075764656066895,4.584490776062012,5.1831560134887695,5.344850063323975,5.399343490600586,5.435573577880859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,-4.993279933929443,5.448678970336914,0.8466427276886536,0.021904580295085907,0.14731691777706146,0.748154878616333,3.712824583053589,4.71368408203125,5.278047561645508,5.366582870483398,5.439859390258789,5.448678970336914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,-4.89486837387085,5.370639801025391,0.7401527218838259,0.021494058892130852,0.14201585948467255,0.7583749890327454,3.497509241104126,4.702484130859375,5.1711649894714355,5.290360450744629,5.3370513916015625,5.370639801025391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,-4.957692623138428,5.3635711669921875,0.8880833951478688,0.021033339202404022,0.13716405630111694,0.7655757665634155,3.8889451026916504,4.671396255493164,5.189852237701416,5.293469429016113,5.338921546936035,5.3635711669921875,5.3857245445251465,5.508548259735107,4.146637439727783,0.022296930047385522,97.77030699526145,1.0,1.0,0.16455078125,5.385724576306529,0.7779724685333398,4.397156238555908,5.3657612800598145,6.374618053436279,1.3464311442628227,0.1067268900960128,0.6435264478171818,0.022296930047385522,0.12487557530403137,0.31194519996643066,0.009033203125,3.8432154655456543,69.7682090513348,4.7354278564453125,85.96507887675341,5.198888778686523,94.37856461543508,5.303177833557129,96.27178674862233,5.355903148651123,97.22894120398747,5.3857245445251465,97.77030699526145
5100,-5.041457176208496,5.4171142578125,0.2134117782028684,0.020680753514170647,0.1318310648202896,0.7685075402259827,4.0779337882995605,4.80144739151001,5.223138809204102,5.340738773345947,5.388370513916016,5.4171142578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,-5.007253646850586,5.352790832519531,0.09679373362741746,0.020311860367655754,0.12722057104110718,0.7725802659988403,4.070728778839111,4.838907241821289,5.18623161315918,5.272867202758789,5.321996212005615,5.352790832519531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,-5.074103355407715,5.399383544921875,1.1523641810788094,0.020033882930874825,0.12291235476732254,0.7716801166534424,4.2637224197387695,4.803131103515625,5.241071701049805,5.3487348556518555,5.388576507568359,5.399383544921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,-5.050724983215332,5.346213340759277,0.16344250742460492,0.01973830536007881,0.11926385760307312,0.7704014182090759,4.328625202178955,4.817260265350342,5.2046332359313965,5.284902572631836,5.3227128982543945,5.346213340759277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,-5.140974044799805,5.421418190002441,0.315537401828298,0.01947072334587574,0.11631429195404053,0.7707304358482361,4.529952049255371,4.889515399932861,5.265976905822754,5.346940040588379,5.392040252685547,5.421418190002441,5.401288032531738,5.508370399475098,4.1509857177734375,0.019439935802712804,98.05600641972872,1.0,1.0,0.155029296875,5.40128796978388,0.8204187675234843,4.364388704299927,5.372480392456055,6.471299409866333,1.3503219922117502,0.12823552091661616,0.6653996805189046,0.019439935802712804,0.10799597948789597,0.2696073055267334,0.005859375,4.450639247894287,80.79774824725651,4.915132522583008,89.23024717167493,5.24882698059082,95.28819959331331,5.333132743835449,96.81870239415369,5.376394271850586,97.60408037126392,5.401288032531738,98.05600641972872
5600,-5.157865524291992,5.438172340393066,0.4142556909401617,0.01925598829984665,0.11340881139039993,0.7681396007537842,4.45005989074707,4.980064868927002,5.302149295806885,5.361644744873047,5.415102958679199,5.438172340393066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,-5.2376933097839355,5.517848968505859,0.3956633085533097,0.01902449131011963,0.11129354685544968,0.7661305665969849,4.669002532958984,4.974142074584961,5.355922698974609,5.420252323150635,5.488990783691406,5.517848968505859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,-5.211489677429199,5.413969039916992,0.0467759541323047,0.018785230815410614,0.10973196476697922,0.7637161016464233,4.708780288696289,5.106098175048828,5.282320022583008,5.353787899017334,5.403980255126953,5.413969039916992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900,-5.1873016357421875,5.429611682891846,0.29519504249785544,0.01853511668741703,0.10880288481712341,0.7656235694885254,4.6446099281311035,4.994320869445801,5.289282321929932,5.3598737716674805,5.406113624572754,5.429611682891846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,-5.150136470794678,5.3910112380981445,0.23808109757320858,0.01834219880402088,0.10812964290380478,0.7679629325866699,4.669708251953125,4.916232109069824,5.240331172943115,5.319641590118408,5.363893508911133,5.3910112380981445,5.42494010925293,5.528843402862549,4.1599812507629395,0.018792952890621464,98.12070471093786,1.0,1.0,0.15087890625,5.424940322991461,0.7974537311261911,4.403359413146973,5.414538621902466,6.438265800476074,1.3562350815782005,0.1262006096201229,0.6724803006909371,0.018792952890621464,0.10529407858848572,0.2654263973236084,0.005126953125,4.678557395935059,84.62090630949584,5.052256107330322,91.37998201783985,5.291703224182129,95.7108537645027,5.360114097595215,96.9481988732042,5.400378704071045,97.6764634222595,5.42494010925293,98.12070471093786
6100,-5.244361877441406,5.460763931274414,0.22529919883999985,0.018219655379652977,0.10762917995452881,0.7698653936386108,4.782583713531494,5.0702314376831055,5.32491397857666,5.392369747161865,5.43530797958374,5.460763931274414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,-5.247915267944336,5.4729509353637695,0.4288117414066625,0.018014024943113327,0.10799463838338852,0.7806097269058228,4.711341857910156,5.0967206954956055,5.342177867889404,5.4123663902282715,5.451935768127441,5.4729509353637695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,-5.154236316680908,5.3418965339660645,0.05526853462149448,0.01775810308754444,0.10829303413629532,0.7960225343704224,4.722436904907227,5.03428840637207,5.219685077667236,5.283549785614014,5.32356071472168,5.3418965339660645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,-5.169225215911865,5.353122711181641,0.05368068233076696,0.017512360587716103,0.1087387427687645,0.8069456815719604,4.758608818054199,5.031834602355957,5.242786407470703,5.297582149505615,5.331414222717285,5.353122711181641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,-5.272547245025635,5.464776515960693,0.06935182913144204,0.01729653589427471,0.10968673974275589,0.8204030394554138,4.832867622375488,5.140694618225098,5.349596977233887,5.405210971832275,5.442135810852051,5.464776515960693,5.4335174560546875,5.5304155349731445,4.164597034454346,0.017520940028049367,98.24790599719506,1.0,1.0,0.160400390625,5.433516992605291,0.8098394875117672,4.419114589691162,5.398190021514893,6.486950874328613,1.358379247943374,0.12592705048964892,0.6769063530391443,0.017520940028049367,0.09765039384365082,0.2536935806274414,0.001708984375,4.794777870178223,86.69832926399636,5.12226676940918,92.61992588110385,5.306636810302734,95.95367249973745,5.366115570068359,97.02915696179089,5.409000396728516,97.80459284701438,5.4335174560546875,98.24790599719506
6600,-5.319191932678223,5.487813472747803,0.1136798750955988,0.017215026542544365,0.11084485054016113,0.8364002704620361,4.934674263000488,5.211606025695801,5.381600379943848,5.433056831359863,5.466398239135742,5.487813472747803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,-5.340782165527344,5.5167341232299805,0.27660716660576956,0.01720825582742691,0.11227178573608398,0.8517873287200928,4.9275054931640625,5.236013412475586,5.405570983886719,5.462573051452637,5.496295928955078,5.5167341232299805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6800,-5.2156081199646,5.396708011627197,0.06662192802387723,0.01719750463962555,0.11352601647377014,0.8690647482872009,4.78230094909668,5.09928035736084,5.294562339782715,5.343325138092041,5.377472400665283,5.396708011627197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900,-5.235819339752197,5.436238765716553,0.04346481264291025,0.01688111573457718,0.11533606797456741,0.8909809589385986,4.769079208374023,5.09682035446167,5.319241046905518,5.378162384033203,5.4153733253479,5.436238765716553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
