step,loss,train_unfolded_mean_wsr,grad_norm,eta_min,eta_mean,eta_max,train_layer_1_wsr,train_layer_2_wsr,train_layer_3_wsr,train_layer_4_wsr,train_layer_5_wsr,eval_unfolded_mean_wsr,eval_wmmse_mean_wsr,eval_rzf_mean_wsr,eval_gap_to_wmmse,eval_relative_wsr_percent,eval_mean_power,eval_power_utilization,eval_power_violation_ratio,eval_mean_wsr,eval_std_wsr,eval_p10_wsr,eval_p50_wsr,eval_p90_wsr,eval_mean_user_rate,eval_mean_min_user_rate,eval_mean_jain_fairness,eval_gap_to_reference,eval_mean_abs_wsr_gap,eval_p90_abs_wsr_gap,eval_win_rate_vs_reference,eval_layer_1_wsr,eval_layer_1_relative_percent,eval_layer_2_wsr,eval_layer_2_relative_percent,eval_layer_3_wsr,eval_layer_3_relative_percent,eval_layer_4_wsr,eval_layer_4_relative_percent,eval_layer_5_wsr,eval_layer_5_relative_percent
1000,-5.646918773651123,6.0760674476623535,0.2927148227153304,0.03596024587750435,0.04373379051685333,0.05937808007001877,4.948265552520752,5.6258697509765625,5.8509416580200195,5.733450889587402,6.0760674476623535,6.042186737060547,12.68785285949707,2.2937159538269043,0.5237817774236033,47.62182225763967,0.9663628935813904,0.9663628935813904,0.1962890625,6.042186583217699,1.6398981190686728,4.021150302886963,5.9831366539001465,8.15460910797119,1.510546645495725,0.02480524552285672,0.3522893758353125,0.5237817774236033,6.645814895629883,9.662750244140625,0.00048828125,5.104267120361328,40.22955796291962,5.591179847717285,44.06718701448522,5.978013038635254,47.116033775254664,5.840267181396484,46.03038233553399,6.042186737060547,47.62182225763967
1100,-5.773255825042725,6.117097854614258,0.312263172532282,0.034803878515958786,0.04332428053021431,0.060524143278598785,5.094731330871582,5.620457649230957,6.015478134155273,6.018512725830078,6.117097854614258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,-5.80703592300415,6.128512382507324,0.6438713163116071,0.03372938930988312,0.042930424213409424,0.06165523827075958,5.0789642333984375,5.659655570983887,6.103814601898193,6.064233779907227,6.128512382507324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,-5.764427185058594,6.031365394592285,0.5129366061654989,0.03267994523048401,0.04265516251325607,0.06317129731178284,5.1018147468566895,5.781449317932129,5.862364768981934,6.045141696929932,6.031365394592285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,-5.8482985496521,6.192700386047363,0.5110805113012845,0.03158373758196831,0.04232727363705635,0.06463189423084259,5.179103374481201,5.721155643463135,6.091487407684326,6.0570454597473145,6.192700386047363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,-5.863135814666748,6.193262100219727,0.6290838571287639,0.030568042770028114,0.04196242243051529,0.06583786755800247,5.055610656738281,5.902764320373535,6.026467800140381,6.137573719024658,6.193262100219727,6.214200019836426,12.658768653869629,2.2772927284240723,0.5090991715109019,49.09008284890981,0.9632850885391235,0.9632850885391235,0.1982421875,6.214199959416874,1.6169468540089071,4.286582231521607,6.100677967071533,8.29899091720581,1.5535499899384027,0.026758620982976447,0.3568390218076384,0.5090991715109019,6.444568634033203,9.502452850341797,0.0,5.063243389129639,39.99791391702121,5.798496246337891,45.806163339317855,6.124928951263428,48.38487153638844,6.098407745361328,48.175362960734105,6.214200019836426,49.09008284890981
1600,-5.843733310699463,6.2135162353515625,0.5019934671421437,0.029572991654276848,0.04164832457900047,0.06729645282030106,5.220606803894043,5.670586109161377,6.059090614318848,6.054867744445801,6.2135162353515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,-5.878648281097412,6.235910415649414,0.5976394451496431,0.028576858341693878,0.0412931889295578,0.06867466866970062,5.080734729766846,5.752001762390137,6.110228538513184,6.214365005493164,6.235910415649414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,-5.979520320892334,6.23838472366333,0.649390244584961,0.02766834944486618,0.04101920127868652,0.07033061981201172,5.196666240692139,5.902921676635742,6.256768226623535,6.302859783172607,6.23838472366333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,-5.997111797332764,6.330406188964844,0.6908203271677643,0.026782631874084473,0.040748875588178635,0.07190105319023132,5.061417579650879,6.087949752807617,6.144354820251465,6.361431121826172,6.330406188964844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,-6.027994632720947,6.369391918182373,0.5000157353786185,0.025936169549822807,0.040484651923179626,0.07331278175115585,5.162630081176758,5.936572551727295,6.242551803588867,6.428824424743652,6.369391918182373,6.369195938110352,12.716131210327148,2.28999662399292,0.4991247076046417,50.087529239535826,0.964317798614502,0.964317798614502,0.17138671875,6.369195773819229,1.511475204498787,4.662506484985352,6.22431206703186,8.325557708740234,1.592298945141339,0.024368530489727785,0.35531971964629483,0.4991247076046417,6.347837448120117,9.272464752197266,0.00048828125,5.165472030639648,40.6214118524085,5.989542007446289,47.10192045346311,6.238372325897217,49.05872881235174,6.328986644744873,49.771322268245505,6.369195938110352,50.087529239535826
2100,-5.982856273651123,6.157785415649414,0.5747078868823946,0.025097552686929703,0.04026763141155243,0.07495050877332687,5.139006614685059,6.023143768310547,6.2648420333862305,6.32950496673584,6.157785415649414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,-6.089478015899658,6.5200276374816895,0.40432149471196877,0.024259692057967186,0.04004387557506561,0.07654812186956406,5.193053245544434,6.065084457397461,6.218911170959473,6.450313568115234,6.5200276374816895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,-6.168788433074951,6.5598955154418945,0.4868063203461293,0.023345110937952995,0.03989269211888313,0.0784580409526825,5.303165435791016,6.164191246032715,6.460117816925049,6.356571197509766,6.5598955154418945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,-6.171420574188232,6.601003646850586,0.5391609544269642,0.022494221106171608,0.0396277941763401,0.08014009147882462,5.148995876312256,6.114970684051514,6.450413227081299,6.541720390319824,6.601003646850586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,-6.228271007537842,6.447404861450195,0.4967207963246748,0.02165122888982296,0.039469268172979355,0.08200760930776596,5.199183464050293,6.27694845199585,6.393836975097656,6.823981285095215,6.447404861450195,6.619863033294678,12.704177856445312,2.304295778274536,0.47892235860534893,52.10776413946511,0.9560680985450745,0.9560680985450745,0.18408203125,6.619862725143321,1.5094384727017027,4.815565395355224,6.5062150955200195,8.560306835174561,1.6549656811621063,0.024889337409268436,0.3690728792314657,0.47892235860534893,6.084463119506836,9.020771026611328,0.00048828125,5.244410037994385,41.28098722526697,6.178812026977539,48.636063638252615,6.475854873657227,50.97421452086944,6.590147018432617,51.87385671784487,6.619863033294678,52.10776413946511
2600,-6.185778617858887,6.624989032745361,0.4208199412352127,0.020850758999586105,0.039291862398386,0.08391552418470383,5.372485637664795,5.932849884033203,6.568779945373535,6.429789066314697,6.624989032745361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,-6.234983921051025,6.616702556610107,0.44580261965453016,0.02007961831986904,0.039102476090192795,0.08568552881479263,5.231242656707764,6.122928142547607,6.510556221008301,6.693489074707031,6.616702556610107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,-6.222482681274414,6.698820114135742,0.5687594234817709,0.019326655194163322,0.0389932319521904,0.08782397210597992,5.320326805114746,6.029781341552734,6.464503765106201,6.598981857299805,6.698820114135742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,-6.23749303817749,6.708132743835449,0.471585534849599,0.018601614981889725,0.03893721476197243,0.08998677879571915,5.067218780517578,6.102903842926025,6.578583717346191,6.730624198913574,6.708132743835449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,-6.302701473236084,6.7923903465271,0.5736090089186273,0.017893154174089432,0.03874921053647995,0.09189798682928085,5.087172508239746,6.232782363891602,6.644558906555176,6.756603717803955,6.7923903465271,6.832219123840332,12.662635803222656,2.295980930328369,0.46044257846367787,53.955742153632215,0.9555856585502625,0.9555856585502625,0.1796875,6.832218902505701,1.5636506157521277,5.08995680809021,6.673871278762817,8.941960048675536,1.708054724932281,0.03106365285142995,0.3802375127410195,0.46044257846367787,5.832365989685059,8.817108154296875,0.001953125,5.27772331237793,41.67950017984994,6.307192802429199,49.80947806162135,6.644370079040527,52.4722512934434,6.813116073608398,53.80488059108872,6.832219123840332,53.955742153632215
3100,-6.343608856201172,6.772812843322754,0.47227266998968226,0.017208987846970558,0.038622692227363586,0.09393206983804703,5.190800666809082,6.357940673828125,6.683338165283203,6.713153839111328,6.772812843322754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,-6.420078277587891,6.963481426239014,0.9095196769435488,0.01654009148478508,0.038443583995103836,0.09589101374149323,5.195201873779297,6.249011039733887,6.783446311950684,6.9092512130737305,6.963481426239014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,-6.537243843078613,6.972208023071289,0.562246848467742,0.015896333381533623,0.038249772042036057,0.09780004620552063,5.30551815032959,6.567380905151367,6.844576835632324,6.996532440185547,6.972208023071289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,-6.458232879638672,6.929793357849121,0.48115235056334194,0.015272051095962524,0.038166921585798264,0.10017284750938416,5.215460300445557,6.3769683837890625,6.813457012176514,6.9554853439331055,6.929793357849121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,-6.573449611663818,7.037964820861816,0.7762949400100408,0.014679682441055775,0.038030438125133514,0.10222329199314117,5.3511962890625,6.564115524291992,6.918394088745117,6.995576858520508,7.037964820861816,7.089112281799316,12.67765998840332,2.321169137954712,0.44081855103513073,55.91814489648693,0.9466198086738586,0.9466198086738586,0.1689453125,7.089112137327902,1.5522142755079902,5.4971116065979,6.88276219367981,9.089777755737305,1.7722780342650648,0.046389702338727065,0.39444980151879383,0.44081855103513073,5.589158535003662,8.421337127685547,0.00048828125,5.266749382019043,41.5435449983413,6.3721795082092285,50.26305733106957,6.868117332458496,54.17496082669036,7.034870624542236,55.49029261691249,7.089112281799316,55.91814489648693
3600,-6.5178351402282715,7.132583141326904,0.4703031557998856,0.0141005739569664,0.037907298654317856,0.10433130711317062,5.239402770996094,6.343832969665527,6.884991645812988,6.988365173339844,7.132583141326904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,-6.577871799468994,7.137369155883789,0.5146463238493568,0.013553445227444172,0.03774450719356537,0.10635533183813095,5.365751266479492,6.480445384979248,6.923148155212402,6.982646942138672,7.137369155883789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,-6.627450466156006,7.131864547729492,0.4496316256349138,0.013021980412304401,0.03759263828396797,0.1084589809179306,5.444276809692383,6.420578956604004,6.958852767944336,7.181681156158447,7.131864547729492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900,-6.7344231605529785,7.337315082550049,0.521164985603197,0.012522974982857704,0.03756396844983101,0.11117144674062729,5.390841484069824,6.530139923095703,7.216497421264648,7.197320938110352,7.337315082550049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,-6.64906644821167,7.28834342956543,0.5111066345811232,0.012036162428557873,0.037408169358968735,0.11314766108989716,5.327461242675781,6.512825012207031,6.998847961425781,7.117853164672852,7.28834342956543,7.273507118225098,12.637033462524414,2.3328495025634766,0.4244292270179588,57.55707729820412,0.9399340152740479,0.9399340152740479,0.169921875,7.273507185629569,1.6062540749976628,5.576891040802002,7.065373182296753,9.317473602294921,1.8183767960806714,0.049870418453392004,0.4060220344066593,0.4244292270179588,5.36553955078125,8.330107688903809,0.001953125,5.318182945251465,42.08410906739095,6.5408124923706055,51.75908184280452,6.986554145812988,55.28634680387506,7.194549560546875,56.932266436443136,7.273507118225098,57.55707729820412
4100,-6.761477947235107,7.321751117706299,0.5674938152413143,0.011568675749003887,0.03734656423330307,0.11568929255008698,5.451544761657715,6.676483154296875,7.044002532958984,7.313604354858398,7.321751117706299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,-6.700614929199219,7.3477935791015625,0.6217439235394926,0.011123896576464176,0.037338901311159134,0.11830977350473404,5.351327419281006,6.519617557525635,7.091428756713867,7.192907333374023,7.3477935791015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,-6.795709133148193,7.479825019836426,0.7059198992165859,0.01070455089211464,0.037292804569005966,0.12098800390958786,5.31552267074585,6.712969779968262,7.16780948638916,7.302422523498535,7.479825019836426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,-6.7812418937683105,7.498053550720215,0.4944503778317135,0.010298260487616062,0.03725218027830124,0.12363628298044205,5.285314559936523,6.628972053527832,7.098110198974609,7.395755767822266,7.498053550720215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,-6.836461067199707,7.5897016525268555,0.5906389951309301,0.009905334562063217,0.03735123947262764,0.12652365863323212,5.3103132247924805,6.650625228881836,7.231467247009277,7.400195121765137,7.5897016525268555,7.570774078369141,12.678668022155762,2.331468343734741,0.40287307269664774,59.71269273033523,0.9194464683532715,0.9194464683532715,0.138671875,7.570773923478555,1.6672173176964933,5.8243727684021,7.389880657196045,9.651331710815429,1.89269347953112,0.06335748705859309,0.4291883193265702,0.40287307269664774,5.113894462585449,8.20068645477295,0.00341796875,5.411349296569824,42.680739704782724,6.744161128997803,53.19297829403288,7.2799882888793945,57.41918848381972,7.408327579498291,58.43143433168501,7.570774078369141,59.71269273033523
4600,-6.999420166015625,7.737130165100098,0.7834701653614157,0.009521202184259892,0.03739955276250839,0.12921369075775146,5.5544538497924805,6.819198131561279,7.231136798858643,7.655181407928467,7.737130165100098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,-6.957346439361572,7.710634708404541,0.8641181100123408,0.00915559008717537,0.03744267672300339,0.13183338940143585,5.514554977416992,6.699383735656738,7.3130950927734375,7.5490617752075195,7.710634708404541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,-7.002946376800537,7.814562797546387,1.0034373334886288,0.0088060162961483,0.03751197084784508,0.13444927334785461,5.433045864105225,6.9018988609313965,7.349467754364014,7.515758991241455,7.814562797546387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,-6.999202728271484,7.854148864746094,0.8214339809950413,0.008476151153445244,0.03759008273482323,0.13714511692523956,5.476616859436035,6.70980167388916,7.362888336181641,7.592557907104492,7.854148864746094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,-7.0313615798950195,7.895636558532715,0.41356827372451926,0.008159653283655643,0.037607789039611816,0.1397561877965927,5.479273319244385,6.726788520812988,7.465932369232178,7.589176177978516,7.895636558532715,7.841866970062256,12.631733894348145,2.3217825889587402,0.3791931467483679,62.08068532516321,0.9192700386047363,0.9192700386047363,0.13134765625,7.841866936942097,1.693728064440212,5.929109668731689,7.644072532653809,9.982696056365967,1.9604667355155383,0.0704379849246409,0.45001512463323834,0.3791931467483679,4.797578811645508,7.734547138214111,0.00537109375,5.373229026794434,42.53754133625784,6.7787370681762695,53.66434350876644,7.539913177490234,59.69024712326976,7.638675212860107,60.4721036458653,7.841866970062256,62.08068532516321
